x_m,y_m,von_mises_Pa,wss_mag_dyn_cm2
3.8625601139e-04,3.0665325652e-05,3.0339899206e+01,1.7648174343e+00
3.7724644217e-04,4.8256777962e-05,2.3919857807e+01,4.6540437808e+00
3.7228023532e-04,5.6490695983e-05,2.1778842142e+01,5.9693687928e+00
3.6700949922e-04,6.4373762983e-05,2.0034010553e+01,8.0198789660e+00
3.6144550548e-04,7.1917467631e-05,1.8596140506e+01,9.3967826665e+00
3.5855782670e-04,7.5565089537e-05,1.7972375696e+01,1.0079724244e+01
3.5560206987e-04,7.9131282951e-05,1.7404808981e+01,1.0754289689e+01
3.5258011795e-04,8.2617076265e-05,1.6888655051e+01,1.1421384021e+01
3.4949387460e-04,8.6023448064e-05,1.6418971299e+01,1.2733970359e+01
3.4313585364e-04,9.2601525005e-05,1.5607833053e+01,1.4000664453e+01
3.3986782887e-04,9.5774925075e-05,1.5258920854e+01,1.4613367082e+01
3.3654286001e-04,9.8872396753e-05,1.4945390567e+01,1.5209465828e+01
3.3316268787e-04,1.0189468850e-04,1.4662621311e+01,1.5792746407e+01
3.2624387256e-04,1.0771675824e-04,1.4185199893e+01,1.7461043735e+01
3.2270856422e-04,1.1051804508e-04,1.3987799511e+01,1.7987588606e+01
3.1549411550e-04,1.1590456035e-04,1.3665590124e+01,1.8993197284e+01
3.0433575904e-04,1.2345395451e-04,1.3345373753e+01,2.0406900208e+01
2.9280677178e-04,1.3038082656e-04,1.3198790805e+01,2.2123484429e+01
2.8094037620e-04,1.3669834013e-04,1.3207711265e+01,2.3297894261e+01
2.6876516625e-04,1.4241580381e-04,1.3363545548e+01,2.4415568473e+01
2.5209045559e-04,1.4911124927e-04,1.3811683297e+01,2.6192148289e+01
5.2459693418e-05,1.5032595006e-04,2.5435916927e+01,2.7104340236e+01
4.3606910822e-05,1.4342275963e-04,4.1472823119e+01,1.9162893056e+01
4.1039062434e-05,1.4064475381e-04,7.7146537236e+01,9.8712820153e+00
2.0190800343e-05,1.3495361615e-04,3.0763583832e+01,1.0067764388e+01
1.6271502291e-06,1.3246937085e-04,1.4300185501e+01,1.3454326049e+01
-1.5158669930e-05,1.3082317899e-04,1.0623349412e+01,1.5046419896e+01
-3.2322173884e-05,1.2934729996e-04,3.0566133406e+00,1.6397148673e+01
-4.9864668777e-05,1.2777669439e-04,4.3652044220e+00,1.7351030345e+01
-6.5155592060e-05,1.2625642324e-04,9.2353207569e+00,1.8023131595e+01
-6.7723820755e-05,1.2598286040e-04,1.0005840534e+01,1.8154654456e+01
-8.0638276264e-05,1.2451520938e-04,1.3536084800e+01,1.8476695070e+01
-8.5834825040e-05,1.2387799168e-04,1.4837178864e+01,1.8636227517e+01
-9.8890651115e-05,1.2214770984e-04,1.7811217680e+01,1.8804593920e+01
