x_m y_m wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
-3.9838500094e-04 1.1786194353e-06 5.7470072146e-01 4.6422344823e-01 3.3878829579e-01 2.3565543606e+01 -5.8950386373e-01 8.0776555674e-01
-3.8919621140e-04 8.8796313519e-06 2.6307775383e+00 1.9386841172e+00 1.7783403357e+00 2.3787001037e+01 -6.7597518599e-01 7.3692438413e-01
-3.8033058047e-04 1.6963244049e-05 4.9173808777e+00 3.6754650006e+00 3.2667402293e+00 2.3883355493e+01 -6.6432523950e-01 7.4744362741e-01
-3.7428541538e-04 2.2200429972e-05 6.4070206773e+00 4.8982877363e+00 4.1299747229e+00 2.3902242692e+01 -6.4460143504e-01 7.6451879633e-01
-3.6493830279e-04 2.9720253333e-05 8.5901517597e+00 6.8203544381e+00 5.2224010372e+00 2.3879619675e+01 -6.0795212742e-01 7.9397368393e-01
-3.5850320610e-04 3.4469563965e-05 1.0044796780e+01 8.1897056226e+00 5.8160694777e+00 2.3833374514e+01 -5.7901315527e-01 8.1531819925e-01
-3.4850642480e-04 4.1098513327e-05 1.2339095843e+01 1.0520150622e+01 6.4482336430e+00 2.3700751306e+01 -5.2258558692e-01 8.5258683097e-01
-3.4154875815e-04 4.5037697762e-05 1.3811910087e+01 1.2279188587e+01 6.3237953713e+00 2.3515528365e+01 -4.5785089329e-01 8.8902899813e-01
-3.3049194864e-04 4.9651549045e-05 1.3368813301e+01 1.2702425271e+01 4.1681604235e+00 2.3096995784e+01 -3.1178237961e-01 9.5015353905e-01
-3.2284248337e-04 5.1985711415e-05 1.1289803965e+01 1.0856176987e+01 3.0988860588e+00 2.2987069561e+01 -2.7448537355e-01 9.6159127477e-01
-3.1152712051e-04 5.5927312425e-05 1.0001175891e+01 9.1815318883e+00 3.9652227404e+00 2.3209534790e+01 -3.9647565283e-01 9.1804523675e-01
-3.0424622330e-04 5.9237284985e-05 1.0937636695e+01 9.8898902737e+00 4.6713988097e+00 2.3255763453e+01 -4.2709398201e-01 9.0420723871e-01
-2.9343385679e-04 6.4437519632e-05 1.2254230843e+01 1.1029632158e+01 5.3397928817e+00 2.3233529716e+01 -4.3575096226e-01 9.0006727465e-01
-2.8622641110e-04 6.7906083261e-05 1.3033376061e+01 1.1761639462e+01 5.6154010280e+00 2.3188227162e+01 -4.3084777128e-01 9.0242462177e-01
-2.7536049134e-04 7.2993244827e-05 1.4049656604e+01 1.2774726588e+01 5.8480091748e+00 2.3094916350e+01 -4.1623858429e-01 9.0925543218e-01
-2.6806585377e-04 7.6274262550e-05 1.4638025447e+01 1.3390359931e+01 5.9135479979e+00 2.3021185029e+01 -4.0398536123e-01 9.1476544967e-01
-2.5703878235e-04 8.1001587886e-05 1.5407812641e+01 1.4227768742e+01 5.9136525938e+00 2.2901080210e+01 -3.8380870352e-01 9.2341262668e-01
-2.4962968006e-04 8.4015143662e-05 1.5852398417e+01 1.4729685092e+01 5.8596000413e+00 2.2815573953e+01 -3.6963492131e-01 9.2917706867e-01
-2.3843137674e-04 8.8321097011e-05 1.6421301954e+01 1.5393194528e+01 5.7191537904e+00 2.2681834277e+01 -3.4827651343e-01 9.3739184453e-01
-2.2713963191e-04 9.2375780436e-05 1.6907716341e+01 1.5974251197e+01 5.5402319966e+00 2.2546458441e+01 -3.2767476606e-01 9.4479058404e-01
