x_m y_m von_mises_Pa wss_mag_dyn_cm2 is_surface
3.5254178618e-05 1.8855183136e-04 3.9414190546e+00 nan 0.0000000000e+00
1.9406817202e-06 1.8634430027e-04 4.6230333483e+00 nan 0.0000000000e+00
-3.3440814788e-05 1.8637743521e-04 5.7617449725e+00 nan 0.0000000000e+00
-1.3938157762e-04 1.0506793431e-04 1.2173011764e+01 nan 0.0000000000e+00
2.1049738353e-04 1.4644150065e-04 2.7580605909e+00 nan 0.0000000000e+00
7.0714523980e-05 1.8667373295e-04 3.3467364154e+00 nan 0.0000000000e+00
1.4139726188e-04 1.8827055392e-04 2.8050543599e+00 nan 0.0000000000e+00
-1.3920934443e-04 1.8788161567e-04 2.0944512110e-01 nan 0.0000000000e+00
-2.7861694073e-04 1.0473007167e-04 5.4244396393e+00 nan 0.0000000000e+00
3.8769759362e-04 2.0085830527e-05 9.2197220597e+00 nan 0.0000000000e+00
-6.6848531840e-05 1.4459720328e-04 9.0986612167e+00 nan 0.0000000000e+00
3.8473830923e-04 6.1449041042e-05 3.7801059444e+00 nan 0.0000000000e+00
-3.1191703151e-04 1.0470978719e-04 4.5356206923e+00 nan 0.0000000000e+00
-2.4314560265e-04 1.0349048044e-04 7.7882030428e+00 nan 0.0000000000e+00
7.1157975833e-05 6.4133965627e-05 3.6413116442e+00 nan 0.0000000000e+00
3.4641389704e-05 6.3517083673e-05 3.5403468588e+00 nan 0.0000000000e+00
1.8652085632e-06 6.2745080578e-05 4.2113099946e+00 nan 0.0000000000e+00
-3.1149931235e-05 6.1760036327e-05 5.6161000822e+00 nan 0.0000000000e+00
-2.4381882199e-04 1.4674049911e-04 2.7398323413e+00 nan 0.0000000000e+00
-2.0729657188e-04 6.1744690052e-05 1.4929002721e+01 nan 0.0000000000e+00
3.1778302327e-04 2.1837591113e-05 7.3190334901e+00 nan 0.0000000000e+00
1.7455844727e-04 1.8853510501e-04 2.7489150747e+00 nan 0.0000000000e+00
-1.7244441347e-04 1.0252098176e-04 1.2062016743e+01 nan 0.0000000000e+00
-1.7277486929e-04 1.8889222300e-04 2.3139909946e+00 1.3358418251e+01 1.0000000000e+00
1.4172253788e-04 2.2993142634e-04 4.0357990509e+00 nan 0.0000000000e+00
-3.8408743742e-04 1.9588580107e-05 2.2103517959e+01 nan 0.0000000000e+00
3.5110937442e-04 6.3362617281e-05 5.3912438499e+00 nan 0.0000000000e+00
2.1258851669e-04 1.0404316061e-04 3.6793851518e+00 nan 0.0000000000e+00
-1.3684823153e-04 1.4516444481e-04 9.3981213983e+00 nan 0.0000000000e+00
-1.0118355432e-04 6.1595733942e-05 9.9074843035e+00 nan 0.0000000000e+00
2.8063229831e-04 1.4569974817e-04 3.0007494759e+00 nan 0.0000000000e+00
2.4757649118e-04 1.4617765594e-04 2.9405117355e+00 nan 0.0000000000e+00
-6.6787177991e-05 2.2998049249e-04 7.9901407348e+00 nan 0.0000000000e+00
1.9662720776e-06 2.3099287720e-04 6.3149264466e+00 nan 0.0000000000e+00
-1.0181465585e-04 1.4646527498e-04 1.0224457910e+01 nan 0.0000000000e+00
7.0896071328e-05 1.4490427282e-04 2.8794793856e+00 nan 0.0000000000e+00
3.5854398840e-05 1.4699429331e-04 3.8852967909e+00 nan 0.0000000000e+00
2.7845327447e-06 1.4497617869e-04 5.7311778149e+00 nan 0.0000000000e+00
1.4346271746e-04 1.0389692995e-04 3.1845629994e+00 nan 0.0000000000e+00
1.0690116649e-04 1.0352677324e-04 3.0037906592e+00 nan 0.0000000000e+00
7.0270139783e-05 1.0285960097e-04 3.1151798961e+00 nan 0.0000000000e+00
-1.7354645132e-04 6.3276392979e-05 1.4530130789e+01 nan 0.0000000000e+00
-2.4241233455e-04 6.4059819032e-05 1.4209154691e+01 nan 0.0000000000e+00
-3.1305101686e-04 2.0522002378e-05 2.1135585127e+01 nan 0.0000000000e+00
2.8213757937e-04 1.0350528119e-04 4.0252587334e+00 nan 0.0000000000e+00
-6.6828752888e-05 1.0542249666e-04 9.2447427015e+00 nan 0.0000000000e+00
2.4515217849e-04 1.8827541027e-04 2.7743929534e+00 nan 0.0000000000e+00
1.7596527772e-04 1.0404434675e-04 3.4146846645e+00 nan 0.0000000000e+00
2.1328260522e-04 2.1896521270e-05 5.9392168059e+00 nan 0.0000000000e+00
1.7722115441e-04 2.1857077593e-05 5.7149358221e+00 nan 0.0000000000e+00
2.4640289487e-04 6.1274708384e-05 5.2283261864e+00 nan 0.0000000000e+00
2.1002922519e-04 6.1326698892e-05 4.9422902062e+00 nan 0.0000000000e+00
1.7777629368e-04 6.1295480981e-05 4.6965693967e+00 nan 0.0000000000e+00
1.0514352458e-04 2.1704287994e-05 5.2430467594e+00 nan 0.0000000000e+00
1.4154099836e-04 6.1179566061e-05 4.4035668631e+00 nan 0.0000000000e+00
1.0530567034e-04 6.0952655861e-05 4.0637706768e+00 nan 0.0000000000e+00
7.3088315192e-05 2.1592227510e-05 4.8808807312e+00 nan 0.0000000000e+00
3.6949101690e-05 2.1420973567e-05 4.2077306812e+00 nan 0.0000000000e+00
3.5557018543e-05 1.0531326817e-04 3.9396123127e+00 nan 0.0000000000e+00
-6.8222750910e-05 2.0757905218e-05 2.7317005553e+00 nan 0.0000000000e+00
-6.6614414658e-05 1.8865584443e-04 7.5339351784e+00 nan 0.0000000000e+00
-3.2470623654e-05 1.4520029785e-04 7.9925386159e+00 nan 0.0000000000e+00
-2.7839629154e-04 1.9989556546e-05 2.2107568749e+01 nan 0.0000000000e+00
-3.1379353068e-04 6.3787420777e-05 1.0350705317e+01 nan 0.0000000000e+00
-1.0371889152e-04 1.0523409249e-04 1.0731735101e+01 nan 0.0000000000e+00
-1.3767603270e-04 6.2447144093e-05 1.2670293417e+01 nan 0.0000000000e+00
-6.9545621471e-05 6.3361212769e-05 7.8429013175e+00 nan 0.0000000000e+00
