x_m y_m wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
-3.9838500094e-04 1.1786194353e-06 5.7470072146e-01 4.6422344823e-01 3.3878829579e-01 2.3565543606e+01 -5.8950386373e-01 8.0776555674e-01
-3.9217073841e-04 6.2067165794e-06 1.9245157055e+00 1.4445799245e+00 1.2715933085e+00 2.3728862993e+01 -6.6073418103e-01 7.5061997177e-01
-3.8625386663e-04 1.1588332616e-05 3.3887661542e+00 2.4890508877e+00 2.2996438259e+00 2.3831447982e+01 -6.7860800106e-01 7.3450063370e-01
-3.8330516095e-04 1.4290071702e-05 4.1592956637e+00 3.0783117709e+00 2.7970943959e+00 2.3862475020e+01 -6.7249232131e-01 7.4010409929e-01
-3.7732506775e-04 1.9601559403e-05 5.6656473302e+00 4.2808200895e+00 3.7113527226e+00 2.3896433427e+01 -6.5506243264e-01 7.5557475431e-01
-3.7120878762e-04 2.4755385332e-05 7.1406935411e+00 5.5273809531e+00 4.5207924136e+00 2.3900896346e+01 -6.3310270741e-01 7.7406780186e-01
-3.6809344590e-04 2.7262966703e-05 7.8668288753e+00 6.1666553905e+00 4.8846041649e+00 2.3893184074e+01 -6.2091145521e-01 7.8388070826e-01
-3.6174209221e-04 3.2123844480e-05 9.3155561721e+00 7.4936227344e+00 5.5340044372e+00 2.3859750152e+01 -5.9406055150e-01 8.0442032616e-01
-3.5521964166e-04 3.6752255725e-05 1.0782884809e+01 8.9149392616e+00 6.0658439449e+00 2.3800207932e+01 -5.6254370258e-01 8.2676755058e-01
-3.5188883410e-04 3.8965343541e-05 1.1544154340e+01 9.6849676499e+00 6.2824279586e+00 2.3757371092e+01 -5.4420859020e-01 8.3894994508e-01
-3.4506397122e-04 4.3132855502e-05 1.3130005787e+01 1.1410054492e+01 6.4967459897e+00 2.3623657965e+01 -4.9480145669e-01 8.6900605202e-01
-3.3794811511e-04 4.6774193824e-05 1.4190615532e+01 1.2938969849e+01 5.8272316243e+00 2.3375798442e+01 -4.1063980709e-01 9.1179764687e-01
-3.3425843453e-04 4.8311680479e-05 1.4054305709e+01 1.3121012935e+01 5.0361223692e+00 2.3222092223e+01 -3.5833305988e-01 9.3359381864e-01
-3.2667867498e-04 5.0855911631e-05 1.2406395692e+01 1.1871289346e+01 3.6043228672e+00 2.3022726323e+01 -2.9052135339e-01 9.5686850885e-01
-3.1900590029e-04 5.3112962903e-05 1.0118524207e+01 9.6858417577e+00 2.9272857004e+00 2.3026699649e+01 -2.8929966866e-01 9.5723858140e-01
-3.1522747090e-04 5.4412938800e-05 9.6707204019e+00 9.0189478470e+00 3.4901880787e+00 2.3132433066e+01 -3.6090259398e-01 9.3260351579e-01
-3.0787286103e-04 5.7551674933e-05 1.0469529076e+01 9.5212962041e+00 4.3538440100e+00 2.3241752155e+01 -4.1585862921e-01 9.0942927186e-01
