x_m y_m von_mises_Pa wss_mag_dyn_cm2
4.0000000000e-04 0.0000000000e+00 1.1662960296e+02 7.1801783946e-02
-4.0000000000e-04 3.0616169979e-20 5.9814711303e+02 4.9669182468e-01
3.9656887942e-04 5.9238031845e-06 7.0108431095e+01 1.1777275334e-01
3.9430304309e-04 1.1259677098e-05 4.8838252525e+01 3.5851921720e-02
3.9224810973e-04 1.6357885736e-05 4.1399821285e+01 2.3799484565e-01
3.9022943355e-04 2.1283241308e-05 3.6668122126e+01 5.1559125877e-01
3.8819037276e-04 2.6070850182e-05 3.3330255003e+01 1.2650003614e+00
3.8610301836e-04 3.0739178287e-05 3.0851493985e+01 1.7224012317e+00
3.8395241215e-04 3.5300375979e-05 2.8844466698e+01 2.2243390668e+00
3.8173127074e-04 3.9759777293e-05 2.7167694692e+01 2.7650250481e+00
3.7943478352e-04 4.4123131563e-05 2.5722506306e+01 3.9440790287e+00
3.7706107094e-04 4.8393484557e-05 2.4469772090e+01 4.5708588953e+00
3.7460947099e-04 5.2573364636e-05 2.3355674832e+01 5.2160359776e+00
3.7208036497e-04 5.6664631773e-05 2.2355940230e+01 5.8751625279e+00
3.6947464369e-04 6.0668784459e-05 2.1451282151e+01 7.2258361395e+00
3.6679350394e-04 6.4587157154e-05 2.0631910057e+01 7.9064055121e+00
3.6403840785e-04 6.8420945888e-05 1.9886824613e+01 8.5907913711e+00
3.6121103618e-04 7.2171303576e-05 1.9207249022e+01 9.2716378797e+00
3.5831317072e-04 7.5839191510e-05 1.8587411882e+01 9.9477588337e+00
3.5534661787e-04 7.9425564163e-05 1.8022651508e+01 1.0621260642e+01
3.5231328137e-04 8.2931393055e-05 1.7508010129e+01 1.1942098332e+01
3.4921508585e-04 8.6357582347e-05 1.7039095531e+01 1.2586423193e+01
3.4605394155e-04 8.9704996959e-05 1.6613833506e+01 1.3217899432e+01
3.4283169115e-04 9.2974527749e-05 1.6226282548e+01 1.3837043209e+01
3.3955035249e-04 9.6166941816e-05 1.5875509043e+01 1.4444417576e+01
