x_m y_m wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
-3.9839866896e-04 1.1874172070e-06 4.9669182468e-01 3.9897174634e-01 2.9584508502e-01 2.3669652224e+01 -5.9563107406e-01 8.0325813012e-01
-3.9225784042e-04 6.2678489953e-06 1.7805360114e+00 1.3201995650e+00 1.1947307631e+00 2.3831057645e+01 -6.7099500121e-01 7.4146187249e-01
-3.8644045968e-04 1.1723134809e-05 3.2022445953e+00 2.3164091830e+00 2.2110221494e+00 2.3936128842e+01 -6.9046010809e-01 7.2337047157e-01
-3.8062411348e-04 1.7180020765e-05 4.7043017055e+00 3.4627862896e+00 3.1842684637e+00 2.3993182078e+01 -6.7688440560e-01 7.3608932980e-01
-3.7767240545e-04 1.9861311138e-05 5.4491907353e+00 4.0557379384e+00 3.6393226628e+00 2.4008677323e+01 -6.6786479675e-01 7.4428261653e-01
-3.7166336884e-04 2.5104861226e-05 6.9045900186e+00 5.2671395991e+00 4.4643704784e+00 2.4018480202e+01 -6.4658009619e-01 7.6284610454e-01
-3.6550159202e-04 3.0167908604e-05 8.3257544306e+00 6.5139948801e+00 5.1851767126e+00 2.4004666215e+01 -6.2278761112e-01 7.8239094540e-01
-3.6236161523e-04 3.2625921998e-05 9.0371192923e+00 7.1611143021e+00 5.5125281909e+00 2.3989188182e+01 -6.0998732147e-01 7.9241117335e-01
-3.5596005373e-04 3.7381938134e-05 1.0453575180e+01 8.4986851490e+00 6.0868370096e+00 2.3942841783e+01 -5.8227323234e-01 8.1299316288e-01
-3.4938891831e-04 4.1900426385e-05 1.1906528359e+01 9.9433448273e+00 6.5494512150e+00 2.3872002464e+01 -5.5007228113e-01 8.3511704900e-01
-3.4603459470e-04 4.4056475519e-05 1.2655745187e+01 1.0721993917e+01 6.7235952207e+00 2.3823329802e+01 -5.3126822018e-01 8.4720368167e-01
-3.3917321149e-04 4.8119238478e-05 1.4232451947e+01 1.2440563837e+01 6.9133971265e+00 2.3693062529e+01 -4.8574884723e-01 8.7409842547e-01
-3.3206691521e-04 5.1732881381e-05 1.5946126479e+01 1.4482292857e+01 6.6739900576e+00 2.3484939156e+01 -4.1853362109e-01 9.0820130368e-01
-3.2839850265e-04 5.3289436003e-05 1.6696835382e+01 1.5562467016e+01 6.0492918725e+00 2.3272879345e+01 -3.6230170173e-01 9.3206087619e-01
