x_m y_m sigma_xx_Pa sigma_xy_Pa sigma_yy_Pa von_mises_Pa sigma_max_principal_Pa sigma_min_principal_Pa sigma_tension_Pa sigma_comp_mag_Pa is_surface wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
4.0000000000e-04 0.0000000000e+00 7.2640167367e+01 -6.6815130628e+01 8.9579047298e+01 1.1538633187e+02 1.4772793710e+02 1.4491277566e+01 1.4772793710e+02 -1.0572020892e+00 1.0000000000e+00 7.3461806706e-02 -3.9632836028e-02 6.1853660788e-02 1.4067774826e+01 8.4198393099e-01 5.3950260421e-01
-4.0000000000e-04 3.0616169979e-20 5.2742588109e+02 3.2489406670e+02 2.3207705341e+02 6.1546027921e+02 7.3508762511e+02 2.4415309354e+01 7.3508762511e+02 -1.6159913740e+00 1.0000000000e+00 5.7470072146e-01 4.6422344823e-01 3.3878829579e-01 2.3565543606e+01 -5.8950386373e-01 8.0776555674e-01
3.9659445513e-04 5.9190076944e-06 -4.4335100156e+00 -2.6195221981e+01 6.1231773704e+01 6.9627927236e+01 6.8598834377e+01 -1.1800570689e+01 6.8598834377e+01 1.0045291848e+01 1.0000000000e+00 1.1415544776e-01 -5.0862063008e-02 1.0219841877e-01 1.4045525649e+01 8.9525660649e-01 4.4555090455e-01
3.9434012774e-04 1.1250587032e-05 -3.7148287788e+00 -1.7105821637e+01 4.0565089756e+01 4.8601903675e+01 4.6485452659e+01 -9.6351916818e+00 4.6485452659e+01 9.7664604544e+00 1.0000000000e+00 6.7994742396e-02 2.5847331333e-02 -6.2890384452e-02 1.3963865141e+01 9.2493010835e-01 3.8013720506e-01
3.9228666175e-04 1.6342874418e-05 -5.6030000494e+00 -1.4113617900e+01 3.2869198464e+01 4.1205944021e+01 3.7423362080e+01 -1.0157163665e+01 3.7423362080e+01 1.0179849206e+01 1.0000000000e+00 2.9130408782e-01 1.1165653024e-01 -2.6905555344e-01 1.3916965493e+01 9.2362436605e-01 3.8329887874e-01
3.9026192201e-04 2.1259099599e-05 -6.3309516884e+00 -1.2649801918e+01 2.7404641249e+01 3.6459506778e+01 3.1586750833e+01 -1.0513061273e+01 3.1586750833e+01 1.0503077417e+01 1.0000000000e+00 5.9397108231e-01 2.3199464820e-01 -5.4679075507e-01 1.3869816622e+01 9.2056797267e-01 3.9058239552e-01
3.8821128991e-04 2.6033473628e-05 -6.6835044057e+00 -1.1792604799e+01 2.3401586807e+01 3.3074249918e+01 2.7454468294e+01 -1.0736385893e+01 2.7454468294e+01 1.0738714216e+01 1.0000000000e+00 1.3947806954e+00 5.7913406471e-01 -1.2688644228e+00 1.3780463878e+01 9.0972324678e-01 4.1521514215e-01
3.8610859455e-04 3.0684089777e-05 -6.8885301340e+00 -1.1261817341e+01 2.0284969013e+01 3.0529977214e+01 2.4324710003e+01 -1.0928271123e+01 2.4324710003e+01 1.0927969428e+01 1.0000000000e+00 1.8800119499e+00 8.0821867154e-01 -1.6974178952e+00 1.3740616104e+01 9.0287612014e-01 4.2990081609e-01
3.8394031232e-04 3.5223085311e-05 -7.0116221695e+00 -1.0865616440e+01 1.7670018926e+01 2.8452326933e+01 2.1756156992e+01 -1.1097760235e+01 2.1756156992e+01 1.1097781357e+01 1.0000000000e+00 2.4092469081e+00 1.0732284774e+00 -2.1570005330e+00 1.3704209974e+01 8.9530073725e-01 4.4546222049e-01
3.8170035677e-04 3.9656013972e-05 -7.0697497224e+00 -1.0564643825e+01 1.5415239683e+01 2.6705134893e+01 1.9590961800e+01 -1.1245471839e+01 1.9590961800e+01 1.1245474812e+01 1.0000000000e+00 2.9701126787e+00 1.3709234693e+00 -2.6347937615e+00 1.3671752096e+01 8.8710229089e-01 4.6157288210e-01
