x_m,y_m,von_mises_Pa,wss_mag_dyn_cm2,is_surface
0.0004001084422731918,3.7939681918731537e-06,35.12789479008276,0.0050085747752796495,1.0
0.00040222292157761043,7.5745575001661e-06,3.9008836623950667,0.04330451836402073,1.0
0.00040305539263528353,1.1865256019083579e-05,5.089768194169133,0.09169615392674746,1.0
0.0004034398512122869,2.4265131479898264e-05,1.9797966972864884,0.11068664744585527,1.0
0.00040283114812030864,3.236431210278978e-05,2.357240366327016,0.044478553646267495,1.0
0.0004023272933590529,3.6379421385657594e-05,2.482912844698123,0.17467087092318592,1.0
0.00040170110315497737,4.0371795935039106e-05,2.5672440861285093,0.33743480636017237,1.0
0.00040095819405137564,4.43405760840123e-05,2.6234601328226,0.5301741825931632,1.0
0.00040010316179329595,4.82844697025287e-05,2.6613233016882485,0.7498849450416993,1.0
0.00039913984595654474,5.2202051005969514e-05,2.6844520500722253,0.9941542015527338,1.0
0.00039807177781503526,5.609171068304081e-05,2.699049229993758,1.260002074086216,1.0
0.000396902287953225,5.9951930100822996e-05,2.705171704860792,1.5439941793922758,1.0
0.00039563443560161225,6.378112841879196e-05,2.707097873921599,1.8451578870726617,1.0
0.00039427112575283427,6.7577799943389e-05,2.7063425246739246,2.158924011073547,1.0
0.00039281524132275564,7.134056745257896e-05,2.7026728306525567,2.4825414007405713,1.0
0.0003912695750224034,7.506813423088546e-05,2.6975409635770573,2.8160011593215817,1.0
0.0003896368004048943,7.875926621706968e-05,2.6924114439128677,3.1562664740496533,1.0
0.00038791952819417793,8.241286509733346e-05,2.6855687515595177,3.5009213665362706,1.0
0.0003861203945137374,8.602790538048487e-05,2.679226244229593,3.847758347981269,1.0
0.0003842419275526074,8.96035367800296e-05,2.6722694869740655,4.196403532048962,1.0
0.0003822865649014424,9.313893374911667e-05,2.6652575452294776,4.54669760089554,1.0
0.00038025673381928326,9.663337495958735e-05,2.658466680555,4.895935503561208,1.0
0.00037815481555936273,0.00010008626380031741,2.651742907219457,5.241263264281926,1.0
0.00037598310761529974,0.00010349707969086636,2.645390275709776,5.587339972749379,1.0
0.0003737438447055933,0.00010686536607282413,2.6392857184960543,5.929627700069639,1.0
0.0003714392021200498,0.00011019074170936878,2.633324077217726,6.264699697199868,1.0
0.0003690713065877491,0.00011347290458688538,2.62769407657408,6.597388023138726,1.0
0.00036664223276664193,0.00011671160847314236,2.6227792918093975,6.925671767332639,1.0
0.0003641539734366663,0.00011990671380867304,2.617131199999226,7.248564131679787,1.0
0.0003616084701471529,0.00012305805768101432,2.612951084141845,7.565984917677135,1.0
0.0003590075814130556,0.00012616556313202042,2.608789550958885,7.877833170423538,1.0
0.0003563531479095398,0.00012922921894866057,2.6049515656748845,8.184050287910363,1.0
0.0003536469054479321,0.00013224902990692904,2.6015221308343506,8.485083271690746,1.0
0.0003508905576973747,0.00013522501581755928,2.5989864523818627,8.780397590748715,1.0
0.0003480857547157445,0.0001381572859626551,2.5965368444157755,9.070254757631242,1.0
0.00034523408231389955,0.0001410459665491102,2.5946506505561744,9.355075926013471,1.0
0.0003423370555906917,0.00014389119016503668,2.5932364850168295,9.634191977478942,1.0
0.00033939614356061446,0.00014669309331564968,2.592540341712466,9.906182282257532,1.0
0.0003364127627562916,0.00014945186480171276,2.592471165007526,10.176500366109547,1.0
0.00033338828677671815,0.000152167733055853,2.59260459047706,10.442765014655599,1.0
0.00033032403745458105,0.0001548408901711693,2.593925116540288,10.701084846743825,1.0
0.00032722127099967484,0.000157471585758729,2.5958877794595994,10.956327604280547,1.0
0.0003240811939026241,0.0001600600408051771,2.5980602863457363,11.20737936735604,1.0
0.00032090499540875076,0.00016260650918348797,2.601303415942171,11.454468318422798,1.0
0.00031769382742266963,0.00016511128843436413,2.6052069653088252,11.937857550814178,1.0
0.00031444875853678665,0.00016757462297780913,2.6101052242546907,12.17416949661217,1.0
0.00031117082431404215,0.00016999678046673348,2.6156897117425824,12.406439077880115,1.0
0.0003078610422228789,0.0001723780375750942,2.6224378710747454,12.635964744598978,1.0
0.0003045203877253927,0.00017471868927654738,2.6300763978806065,12.862149726909998,1.0
0.0003011497916344368,0.00017701901081382414,2.63870811865335,13.085915197619531,1.0
0.0002977501391128841,0.0001792792800672996,2.6483070897408933,13.307171450060391,1.0
0.00029432228818992637,0.0001814997754752571,2.658896958574356,13.525768343100248,1.0
0.0002908670854800062,0.00018368078211476716,2.6708456774037064,13.742375380407285,1.0
0.00028738533824727294,0.0001858225954546171,2.6838036248795127,13.95661049444513,1.0
0.00028387780870073526,0.00018792548337504258,2.698277683159957,14.16883067244601,1.0
0.00028034521861801387,0.00018998971510448637,2.713776923161903,14.376250211140654,1.0
0.0002767882901878572,0.00019201556051624125,2.7306188313435302,14.584654862590092,1.0
0.00027320772410455906,0.0001940033089852823,2.7487347522597516,14.792822582007354,1.0
0.00026960417869955044,0.00019595322072517058,2.7683880239138623,14.996060243399828,1.0
0.00026597827872687713,0.00019786553434763117,2.7896431226598795,15.198229375884775,1.0
0.0002623306309514618,0.00019974051211084658,2.812048754200808,15.398628421330649,1.0
0.00025866183946395417,0.00020157840331646893,2.8363544376931427,15.59739298417709,1.0
0.000254972473323376,0.00020337945921513833,2.8619766127659414,15.794862664716424,1.0
0.00025126308312911226,0.0002051439189029272,2.8891833227522086,15.991259892600514,1.0
0.00024753419431790274,0.00020687200020732326,2.91823661097593,16.185398802130837,1.0
0.00024378632383998262,0.00020856394269037524,2.948924123443778,16.37793518688246,1.0
0.00024001996302620027,0.00021021998277465868,2.9810762686120134,16.567948189697898,1.0
0.0002362355921085896,0.00021184030760808517,3.0156060020608786,16.75698096317611,1.0
0.00023243365341127297,0.0002134251230121255,3.0513512286624898,16.94464653800177,1.0
0.00022861460543350772,0.00021497462463772836,3.0892105795133795,17.13005944665369,1.0
