x_m y_m von_mises_Pa wss_mag_dyn_cm2
3.8383284109e-04 3.5346002438e-05 2.9131618477e+01 2.2308843868e+00
3.7444778069e-04 5.2636567221e-05 2.3613835817e+01 5.2229524297e+00
3.7190866875e-04 5.6731801703e-05 2.2611047579e+01 5.8827503811e+00
3.6660201254e-04 6.4661755964e-05 2.0882545365e+01 7.9121743549e+00
3.6099980506e-04 7.2252574172e-05 1.9454591839e+01 9.2764727685e+00
3.5511557324e-04 7.9512628367e-05 1.8266811397e+01 1.0627394619e+01
3.5207228277e-04 8.3020999763e-05 1.7750896063e+01 1.1946615336e+01
3.4896409021e-04 8.6449494599e-05 1.7280804475e+01 1.2590993614e+01
3.4579289808e-04 8.9798962251e-05 1.6854605608e+01 1.3222260117e+01
3.4256056264e-04 9.3070301672e-05 1.6466011072e+01 1.3841301986e+01
3.3926908425e-04 9.6264271345e-05 1.6114529607e+01 1.4446092489e+01
3.3592027107e-04 9.9381780916e-05 1.5798275139e+01 1.5037605574e+01
3.3251593910e-04 1.0242362065e-04 1.5512419196e+01 1.6172514413e+01
3.2905794660e-04 1.0539054017e-04 1.5256034805e+01 1.6719397518e+01
3.2198793988e-04 1.1110279793e-04 1.4825387703e+01 1.7762890144e+01
3.1102304630e-04 1.1912844712e-04 1.4357740588e+01 1.9213846067e+01
2.9966400192e-04 1.2651982299e-04 1.4076881697e+01 2.0945704607e+01
2.8794945006e-04 1.3329462730e-04 1.3950375617e+01 2.2109353560e+01
2.7591388290e-04 1.3946844459e-04 1.3960758314e+01 2.3496676830e+01
2.6358769781e-04 1.4505437034e-04 1.4091798375e+01 2.4438316562e+01
2.4674588965e-04 1.5160420718e-04 1.4443610322e+01 2.5584147565e+01
2.2948666617e-04 1.5713787956e-04 1.4991933772e+01 2.6881492483e+01
8.7776686004e-05 1.5471451175e-04 2.4974200083e+01 2.5375830674e+01
7.7391533584e-05 1.4873064715e-04 2.8196048129e+01 2.2227443847e+01
5.8404179752e-05 1.3772215813e-04 4.0621342634e+01 8.4164309075e+00
3.8166849854e-05 1.3430098066e-04 2.4445119881e+01 1.1864686258e+01
1.9257439053e-05 1.3236708261e-04 1.7569728962e+01 1.3965943436e+01
1.6872114669e-05 1.3217865306e-04 1.6497734172e+01 1.4382669256e+01
2.4006919430e-06 1.3115775356e-04 9.7949901393e+00 1.5509881152e+01
-3.9128926570e-08 1.3099654452e-04 8.7275712171e+00 1.5831546299e+01
-1.4839984286e-05 1.3002645417e-04 2.4688875642e+00 1.6915419913e+01
-1.7332439586e-05 1.2985989487e-04 1.3169558196e+00 1.6915419913e+01
-3.2430583520e-05 1.2879569634e-04 3.7953201383e+00 1.7728625475e+01
-3.4969505021e-05 1.2860455668e-04 4.6454720398e+00 1.7895083092e+01
-5.0324468123e-05 1.2735052614e-04 9.3845353104e+00 1.8320412919e+01
-5.2902388929e-05 1.2712150917e-04 1.0112147431e+01 1.8438838562e+01
-6.8467914471e-05 1.2560924308e-04 1.4153588225e+01 1.8810025333e+01
-7.1077004416e-05 1.2533255387e-04 1.4773440114e+01 1.8879578908e+01
-8.4176476241e-05 1.2383424407e-04 1.7653507797e+01 1.9037975364e+01
-8.6806070828e-05 1.2351065321e-04 1.8187910157e+01 1.9075199869e+01
