x_m,y_m,sigma_comp_mag_Pa
3.9437955980e-04,1.1235352008e-05,9.7953291031e+00
3.9234803431e-04,1.6322977728e-05,1.0208771599e+01
3.9034819452e-04,2.1238341629e-05,1.0528317111e+01
3.8832472395e-04,2.6015950511e-05,1.0758587610e+01
3.8625062094e-04,3.0673920740e-05,1.0941716623e+01
3.8411161126e-04,3.5224205493e-05,1.1105001805e+01
3.8190093920e-04,3.9672084261e-05,1.1244613691e+01
3.7961422783e-04,4.4023300167e-05,1.1358867803e+01
3.7724992994e-04,4.8280958056e-05,1.1458722384e+01
3.7480762779e-04,5.2447677725e-05,1.1544217865e+01
3.7228789221e-04,5.6525412557e-05,1.1617597895e+01
3.6969174942e-04,6.0515774472e-05,1.1680192658e+01
3.6702048400e-04,6.4420208341e-05,1.1734082526e+01
3.6427561091e-04,6.8240004645e-05,1.1781134973e+01
3.6145884115e-04,7.1976402774e-05,1.1822567566e+01
3.5857197328e-04,7.5630435472e-05,1.1860125654e+01
3.5561681158e-04,7.9203110540e-05,1.1894236956e+01
3.5259524889e-04,8.2695450773e-05,1.1926029026e+01
3.4950919062e-04,8.6108413390e-05,1.1956323270e+01
3.4636051303e-04,8.9442880169e-05,1.1985178867e+01
3.4315103549e-04,9.2699772252e-05,1.2013295349e+01
3.3988273397e-04,9.5879848220e-05,1.2042173507e+01
3.3655738639e-04,9.8984037978e-05,1.2069666237e+01
3.3317674728e-04,1.0201311014e-04,1.2097749356e+01
3.2974263126e-04,1.0496778759e-04,1.2127442783e+01
3.2625677900e-04,1.0784890123e-04,1.2156525991e+01
3.2272084986e-04,1.1065715598e-04,1.2186536418e+01
3.1913645747e-04,1.1339326984e-04,1.2217453594e+01
3.1550521414e-04,1.1605794367e-04,1.2249447073e+01
3.1182865276e-04,1.1865187188e-04,1.2281882258e+01
3.0810826301e-04,1.2117570240e-04,1.2315026132e+01
3.0434544836e-04,1.2363004944e-04,1.2349679310e+01
3.0054157038e-04,1.2601549624e-04,1.2384622626e+01
2.9669796528e-04,1.2833262213e-04,1.2421381971e+01
2.9281594382e-04,1.3058200571e-04,1.2457737842e+01
2.8889669339e-04,1.3276412388e-04,1.2494258461e+01
2.8494136113e-04,1.3487941198e-04,1.2531776381e+01
2.8095101828e-04,1.3692830145e-04,1.2569979831e+01
2.7692672640e-04,1.3891117299e-04,1.2608221532e+01
2.7286942754e-04,1.4082836646e-04,1.2647061357e+01
2.6878007288e-04,1.4268011473e-04,1.2685023318e+01
2.6465950372e-04,1.4446659998e-04,1.2723345130e+01
2.6050848236e-04,1.4618796882e-04,1.2762971083e+01
2.5632775139e-04,1.4784425902e-04,1.2801724878e+01
2.5211805437e-04,1.4943537999e-04,1.2838458494e+01
2.4787985926e-04,1.5096118489e-04,1.2876766373e+01
2.4361379297e-04,1.5242138992e-04,1.2913426651e+01
2.3932027604e-04,1.5381558071e-04,1.2948885447e+01
2.3499967129e-04,1.5514308708e-04,1.2983494859e+01
2.3065222054e-04,1.5640310433e-04,1.3018080879e+01
2.2627818296e-04,1.5759459102e-04,1.3049236116e+01
2.1745044231e-04,1.5976615752e-04,1.3107998621e+01
2.1299649646e-04,1.6074225223e-04,1.3131473503e+01
2.0851522867e-04,1.6164147142e-04,1.3152663028e+01
1.9946743667e-04,1.6319250866e-04,1.3183245161e+01
1.2969219173e-04,1.6295674058e-04,1.8125392998e+01
1.1837256221e-04,1.6228614788e-04,1.8126596970e+01
1.1077995831e-04,1.6169960529e-04,1.8157445754e+01
1.0314348058e-04,1.6096297625e-04,1.8279337992e+01
9.9314168908e-05,1.6052749700e-04,1.8338964537e+01
9.1645755045e-05,1.5949632082e-04,1.8408380642e+01
8.7810826708e-05,1.5888807489e-04,1.8419426473e+01
8.0150893041e-05,1.5744669316e-04,1.8413459477e+01
7.2530830419e-05,1.5563397331e-04,1.8434749471e+01
6.8752482566e-05,1.5455524953e-04,1.8438908473e+01
6.5008506055e-05,1.5333524623e-04,1.8465726408e+01
6.1317217003e-05,1.5194375322e-04,1.8501808681e+01
5.7711177938e-05,1.5033727763e-04,1.8568765429e+01
5.4250024289e-05,1.4844259453e-04,1.9660917218e+01
5.1123045868e-05,1.4608057733e-04,1.5545615788e+01
4.8099112174e-05,1.4178171160e-04,1.3210035056e+02
4.4654709505e-05,1.3987487761e-04,1.0145906377e+02
4.2710174746e-05,1.3912048573e-04,9.4967187712e+01
4.0698845162e-05,1.3844575014e-04,9.0045355444e+01
3.8638136055e-05,1.3783809087e-04,8.5821872808e+01
3.6537271144e-05,1.3728524117e-04,8.2357436927e+01
3.4403022449e-05,1.3677851716e-04,7.9132310007e+01
3.2239889044e-05,1.3631105360e-04,7.6168880000e+01
3.0051168574e-05,1.3587749668e-04,7.3382211260e+01
2.5605999506e-05,1.3509523224e-04,6.8203366873e+01
2.3352676238e-05,1.3473945258e-04,6.5757178758e+01
2.1080397315e-05,1.3440331295e-04,6.3374046269e+01
1.8789949332e-05,1.3408433692e-04,6.1027575124e+01
1.6481878113e-05,1.3378016664e-04,5.8696458312e+01
1.1813802097e-05,1.3320765909e-04,5.4057070414e+01
9.4534087768e-06,1.3293489461e-04,5.1672389614e+01
7.0752298238e-06,1.3266693573e-04,4.9535401565e+01
4.6818468737e-06,1.3240134858e-04,4.9305810661e+01
2.2886772984e-06,1.3214668098e-04,5.1012529568e+01
-9.7994763604e-08,1.3191286381e-04,5.1228343923e+01
-2.4872763842e-06,1.3169282302e-04,4.9937777527e+01
-7.2889119156e-06,1.3127213371e-04,4.6997928882e+01
-9.7026482303e-06,1.3106768213e-04,4.5584784794e+01
-1.2125080724e-05,1.3086573467e-04,4.4178102352e+01
-1.4556165098e-05,1.3066550495e-04,4.2798567771e+01
-1.9444106770e-05,1.3026735141e-04,4.0135715332e+01
-2.1900722623e-05,1.3006821224e-04,3.8859978309e+01
-2.6838021874e-05,1.2966714529e-04,3.6443755591e+01
-2.9318218398e-05,1.2946425707e-04,3.5287759613e+01
-3.1805971677e-05,1.2925916186e-04,3.4081640847e+01
-3.4301160684e-05,1.2905144004e-04,3.3072692978e+01
-3.9313186406e-05,1.2862656781e-04,3.2564471280e+01
-4.1829674082e-05,1.2840870764e-04,3.2513914168e+01
-4.4352886991e-05,1.2818679458e-04,3.2479200680e+01
-4.6882655302e-05,1.2796051513e-04,3.2469561977e+01
-5.1961111750e-05,1.2749368576e-04,3.2469913169e+01
-5.4509431135e-05,1.2725258734e-04,3.2474774746e+01
-5.7063565521e-05,1.2700602287e-04,3.2486486674e+01
-5.9623337545e-05,1.2675375383e-04,3.2498581323e+01
-6.2188562331e-05,1.2649553734e-04,3.2508661411e+01
-6.4759026136e-05,1.2623115781e-04,3.2527896642e+01
-6.7334599161e-05,1.2596039239e-04,3.2552602957e+01
-6.9915070489e-05,1.2568304410e-04,3.2573380165e+01
-7.2500264366e-05,1.2539892141e-04,3.2597105325e+01
-7.5090002854e-05,1.2510783216e-04,3.2622631385e+01
-7.7684106211e-05,1.2480958994e-04,3.2651077439e+01
-8.0282421113e-05,1.2450401939e-04,3.2675547791e+01
-8.2884712147e-05,1.2419096782e-04,3.2703979174e+01
-8.5490862631e-05,1.2387026168e-04,3.2737217324e+01
-8.8100677303e-05,1.2354174835e-04,3.2769900254e+01
-9.0713984830e-05,1.2320527534e-04,3.2803793101e+01
-9.3330616439e-05,1.2286069567e-04,3.2838024696e+01
-9.5950399218e-05,1.2250786763e-04,3.2874030544e+01
-9.8573154183e-05,1.2214666620e-04,3.2913675779e+01
-1.0119874831e-04,1.2177695347e-04,3.2951867684e+01
-1.0382696426e-04,1.2139860468e-04,3.2993100235e+01
-1.0645769392e-04,1.2101148802e-04,3.3033508955e+01
-1.0909071659e-04,1.2061548797e-04,3.3075572428e+01
-1.1172590805e-04,1.2021048438e-04,3.3120200848e+01
-1.1436309644e-04,1.1979637311e-04,3.3164349279e+01
-1.1700211232e-04,1.1937303899e-04,3.3210354330e+01
-1.1964280446e-04,1.1894036543e-04,3.3258258982e+01
-1.2228500620e-04,1.1849825125e-04,3.3307199386e+01
-1.2492856842e-04,1.1804659690e-04,3.3357248588e+01
-1.2757333308e-04,1.1758530625e-04,3.3407938662e+01
-1.3021914012e-04,1.1711427457e-04,3.3459939109e+01
-1.3286581899e-04,1.1663339854e-04,3.3514713705e+01
-1.3551325774e-04,1.1614258502e-04,3.3568591488e+01
-1.3816125620e-04,1.1564175535e-04,3.3623347069e+01
-1.4080969439e-04,1.1513080668e-04,3.3680231606e+01
-1.4345839700e-04,1.1460965266e-04,3.3738613197e+01
-1.4610722780e-04,1.1407819609e-04,3.3797597688e+01
-1.4875603429e-04,1.1353635447e-04,3.3857250161e+01
-1.5140463710e-04,1.1298404918e-04,3.3919253739e+01
-1.5405293873e-04,1.1242118705e-04,3.3982498011e+01
-1.5670076677e-04,1.1184768885e-04,3.4045850680e+01
-1.5934794454e-04,1.1126347356e-04,3.4109923175e+01
-1.6199435823e-04,1.1066844330e-04,3.4176370235e+01
-1.6463984183e-04,1.1006253561e-04,3.4243840592e+01
-1.6728425289e-04,1.0944567693e-04,3.4311576071e+01
-1.6992744478e-04,1.0881776950e-04,3.4381125747e+01
-1.7256926355e-04,1.0817873780e-04,3.4451478854e+01
-1.7520956879e-04,1.0752850854e-04,3.4522965207e+01
-1.7784818604e-04,1.0686701707e-04,3.4596246413e+01
-1.8048501555e-04,1.0619417710e-04,3.4670022109e+01
-1.8311988142e-04,1.0550991616e-04,3.4744453577e+01
-1.8575263962e-04,1.0481414367e-04,3.4821353078e+01
-1.8838316840e-04,1.0410679529e-04,3.4898189450e+01
-1.9101131551e-04,1.0338781405e-04,3.4975616034e+01
-1.9363694008e-04,1.0265712531e-04,3.5053167676e+01
-1.9625987961e-04,1.0191466396e-04,3.5131563819e+01
-1.9887994146e-04,1.0116037479e-04,3.5210710078e+01
-2.0149703369e-04,1.0039418083e-04,3.5290274962e+01
-2.0411096664e-04,9.9616045049e-05,3.5370542013e+01
-2.0672158659e-04,9.8825904769e-05,3.5450505515e+01
-2.0932875208e-04,9.8023700395e-05,3.5530824551e+01
-2.1193226324e-04,9.7209387378e-05,3.5610559247e+01
-2.1453203506e-04,9.6382920921e-05,3.5690263059e+01
-2.1712781863e-04,9.5544286228e-05,3.5768108070e+01
-2.1971950010e-04,9.4693423956e-05,3.5845407768e+01
-2.2230687983e-04,9.3830318739e-05,3.5920882348e+01
-2.2488975879e-04,9.2954963458e-05,3.5994306286e+01
-2.2746795451e-04,9.2067367005e-05,3.6064313967e+01
-2.3004124439e-04,9.1167528137e-05,3.6129786565e+01
-2.3260938540e-04,9.0255470269e-05,3.6186953293e+01
-2.3517208647e-04,8.9331224407e-05,3.6236620903e+01
-2.3772881793e-04,8.8394908718e-05,3.6275244329e+01
-2.4027897209e-04,8.7446486843e-05,3.6321882871e+01
-2.4282140194e-04,8.6486068191e-05,3.6409344667e+01
-2.4535513355e-04,8.5513501854e-05,3.6613042934e+01
-2.4787944698e-04,8.4528787581e-05,3.6986699974e+01
-2.5039601830e-04,8.3531902356e-05,3.7391930403e+01
-2.5290718155e-04,8.2522520619e-05,3.7735017884e+01
-2.5541489095e-04,8.1500201703e-05,3.7962772486e+01
-2.5792010012e-04,8.0464684375e-05,3.8092548234e+01
-2.6042243640e-04,7.9416286160e-05,3.8175235141e+01
-2.6292087637e-04,7.8355595941e-05,3.8251242694e+01
-2.6541499750e-04,7.7283037079e-05,3.8330480702e+01
-2.6790455031e-04,7.6199012542e-05,3.8414419131e+01
-2.7038941402e-04,7.5104041595e-05,3.8496260495e+01
-2.7286959456e-04,7.3998649697e-05,3.8576334091e+01
-2.7534520619e-04,7.2883422357e-05,3.8663629789e+01
-2.7781636587e-04,7.1759087841e-05,3.8741545693e+01
-2.8028357429e-04,7.0626409364e-05,3.8817469246e+01
-2.8274709450e-04,6.9486492547e-05,3.8881088379e+01
-2.8520757019e-04,6.8340487722e-05,3.8940938375e+01
-2.8766572301e-04,6.7189774446e-05,3.8991145970e+01
-2.9012251401e-04,6.6036065787e-05,3.9023149575e+01
-2.9257915922e-04,6.4881449487e-05,3.9035195369e+01
-2.9503724433e-04,6.3728415304e-05,3.9013402474e+01
-2.9749861267e-04,6.2580007945e-05,3.8958810958e+01
-2.9996560387e-04,6.1440196403e-05,3.8862930228e+01
-3.0244171556e-04,6.0313799676e-05,3.8656146035e+01
-3.0493017263e-04,5.9207266039e-05,3.8419797740e+01
-3.0743619661e-04,5.8129336858e-05,3.8073810959e+01
-3.0996583851e-04,5.7092503402e-05,3.7458931550e+01
-3.1252742462e-04,5.6116042603e-05,3.7004067001e+01
-3.1513530016e-04,5.5233022154e-05,3.6300913829e+01
-3.1780107144e-04,5.4544431296e-05,3.0197323815e+01
-3.2083942093e-04,5.4015979651e-05,2.3449281219e+01
-3.2457817548e-04,5.3484291134e-05,1.5849033112e+01
-3.3001090292e-04,5.1997038138e-05,1.1425292886e+01
-3.3552768950e-04,4.9563141494e-05,1.2047365610e+01
-3.4097986616e-04,4.6680939833e-05,1.1849275259e+01
-3.4640779059e-04,4.3463122748e-05,1.1569307394e+01
-3.5183678579e-04,3.9948593475e-05,1.1245308791e+01
-3.5728745771e-04,3.6150731418e-05,1.0871386321e+01
-3.6278224283e-04,3.2065259906e-05,1.0451097455e+01
-3.6833720767e-04,2.7677735268e-05,1.0026179738e+01
-3.7397888477e-04,2.2958386955e-05,9.5468574496e+00
-3.7974424643e-04,1.7865406468e-05,8.9981719434e+00
-3.8569537904e-04,1.2354704402e-05,8.6710522597e+00
-3.9205474457e-04,6.3968217451e-06,8.2210404419e+00
-3.9600000000e-04,3.0463089129e-20,-6.2001550475e-01
-2.2938300268e-05,1.2777750085e-04,3.6155402222e+01
-9.1840715765e-05,1.2109100802e-04,3.2722159027e+01
6.1083206005e-05,1.4891249376e-04,2.0375348601e+01
-1.3635129795e-04,1.1386057685e-04,3.3586790186e+01
1.5090325668e-04,1.6107560250e-04,1.7077092631e+01
-1.9989242312e-04,9.8814501066e-05,3.5305128712e+01
2.1917857291e-04,1.5641791757e-04,1.3307738703e+01
2.5657231322e-04,2.5266978517e-06,2.2052075606e+01
2.4910452067e-04,1.4706577488e-04,1.3056620427e+01
-2.3852929105e-04,8.5907270543e-05,3.6380670279e+01
-2.5618024392e-04,7.8850601611e-05,3.7676669529e+01
-2.8823204523e-04,6.4538867756e-05,3.7793463623e+01
3.4546970474e-04,8.5149272941e-05,1.2190129254e+01
3.4497977398e-04,3.6501308902e-06,1.5381370265e+01
2.9472064425e-05,1.3348052470e-04,6.5343475362e+01
1.3543865375e-04,1.6054324603e-04,1.8005513551e+01
-1.6826905139e-04,1.0722489775e-04,3.4382744824e+01
-3.5824467348e-04,3.1297683860e-06,2.1178135421e+01
3.7098070260e-04,5.2676890615e-05,1.1781436186e+01
2.6861852225e-04,2.7603532438e-06,2.2168896781e+01
2.4458492535e-04,2.3256978116e-06,2.1691849977e+01
-3.7021446391e-04,3.6315409617e-06,1.6542151025e+01
3.7259129205e-04,4.1527346511e-06,7.1048380645e+00
2.6201878511e-04,1.4208835346e-04,1.2929181754e+01
2.8945790983e-04,1.2871640259e-04,1.2666046592e+01
3.1531045158e-04,1.1254795982e-04,1.2412587970e+01
-3.6971635982e-04,2.3922578922e-05,1.0234259773e+01
3.8440315279e-04,4.3149251388e-06,3.9024576618e+00
-3.5048762351e-04,2.7002042183e-06,2.1201528158e+01
3.5286063681e-04,3.9184725910e-06,1.2869457968e+01
-2.7893255003e-05,1.2738301454e-04,3.3856683304e+01
3.3969806144e-05,1.3428480821e-04,6.8789539118e+01
-9.7183070105e-05,1.2012841970e-04,3.2802673694e+01
-1.4186946344e-04,1.1281506719e-04,3.3714720756e+01
1.4320717121e-04,1.6124421775e-04,1.7672882130e+01
1.7484835264e-04,1.6204201630e-04,1.7338026679e+01
1.9238233364e-04,1.6121455586e-04,1.3502075820e+01
2.6922147485e-04,1.3949313386e-04,1.2832192250e+01
3.5191752435e-04,7.8287103651e-05,1.2116658915e+01
3.7611166372e-04,4.4641097291e-05,1.1584686116e+01
-3.8942910757e-04,4.2717716315e-06,7.8239730019e-01
3.9215506703e-04,4.1662188937e-06,2.3874037817e+00
-3.8579978079e-04,4.2426202756e-06,3.0451385807e+00
-3.7964196842e-04,8.3712628138e-06,9.3165806569e+00
-3.7013991557e-04,1.1606646079e-05,1.2623152098e+01
-3.6420760521e-04,1.4933425912e-05,1.3292277988e+01
-3.5832478420e-04,1.8011245558e-05,1.3897889562e+01
-3.4669904291e-04,2.3520046250e-05,1.5865703018e+01
-3.3856951847e-04,2.9602441728e-05,1.7108952860e+01
-3.3761950271e-04,2.4778521096e-05,1.6986373679e+01
-3.2013370457e-04,2.9417523459e-05,1.7240055662e+01
-3.1339161450e-04,2.9884344564e-05,1.7266722240e+01
-3.0704735491e-04,3.0379765248e-05,1.7243809509e+01
-3.0097998221e-04,3.0940142275e-05,1.7213360196e+01
-2.9512417584e-04,3.1573276639e-05,1.7188793738e+01
-2.8943560831e-04,3.2284247833e-05,1.7232949088e+01
-2.7603245350e-04,3.1264838018e-05,2.4657044843e+01
-2.4401886316e-04,3.7337350918e-05,3.7052940731e+01
-2.3819889137e-04,3.8779770989e-05,3.8026232875e+01
-2.3216468681e-04,3.8306079187e-05,3.8972846063e+01
-2.2600888596e-04,3.7900871630e-05,3.9829158127e+01
-2.1974369696e-04,3.7553285710e-05,4.0601693862e+01
-1.6835119670e-04,4.4686971568e-05,4.2800164254e+01
-1.6179486693e-04,4.4526707116e-05,4.3100220822e+01
-1.5519654826e-04,4.4383130062e-05,4.3383388529e+01
-1.4856044683e-04,4.4254432209e-05,4.3650788289e+01
-1.4189043413e-04,4.4139153613e-05,4.3902960704e+01
-1.3638622246e-04,4.5778051919e-05,4.3718133529e+01
-1.2971290049e-04,4.5678634335e-05,4.3939516278e+01
-1.2301225260e-04,4.5589481734e-05,4.4145326455e+01
-5.3709575143e-05,5.0455441173e-05,4.3322654876e+01
-4.7033520006e-05,5.0518117203e-05,4.2970675985e+01
-1.7170196890e-05,5.1123389989e-05,3.9460277132e+01
-1.0601798220e-05,5.1346537206e-05,3.8107386255e+01
-4.0711299102e-06,5.1607443955e-05,3.6493353130e+01
2.4125445486e-06,5.1908845350e-05,3.4599623796e+01
8.8405746261e-06,5.2252449936e-05,3.2416048867e+01
1.5203978140e-05,5.2639295639e-05,2.9947317210e+01
2.3651342439e-05,5.1350624334e-05,2.6759349523e+01
2.9876642181e-05,5.1808157139e-05,2.3983772243e+01
6.5518848993e-05,5.7880196998e-05,2.2393771639e+01
7.2133850320e-05,5.8900718716e-05,2.2445193967e+01
7.8075267153e-05,5.7573492520e-05,2.2507142770e+01
8.4917923165e-05,5.8703245152e-05,2.2572949908e+01
1.0332897170e-04,6.4595074709e-05,2.2758787290e+01
1.1061053751e-04,6.6106308614e-05,2.2827073174e+01
1.1724332729e-04,6.4866926000e-05,2.2867999165e+01
1.2478446771e-04,6.6473718962e-05,2.2565051732e+01
1.3680702678e-04,7.2025007006e-05,1.9770017269e+01
1.4357733179e-04,7.0741443278e-05,1.8860137901e+01
1.5102864474e-04,7.2506275894e-05,1.7743613155e+01
1.5473770502e-04,7.3392438865e-05,1.7217915643e+01
1.3156932794e-04,6.5203165080e-05,2.1318357818e+01
1.6273707044e-04,7.8425508595e-05,1.7135169115e+01
1.6646976941e-04,7.9387472571e-05,1.7145181859e+01
-7.9031265411e-05,4.5275141226e-05,4.4843233309e+01
1.5592427587e-04,7.9787558188e-05,1.7130627130e+01
1.7339751357e-04,7.7982240110e-05,1.7139789081e+01
-1.0474921687e-04,4.3705694062e-05,4.4974030142e+01
1.7976632920e-04,7.3168455971e-05,1.7136873519e+01
1.8680913457e-04,7.1645326194e-05,1.7129002818e+01
1.9457206434e-04,7.3511430659e-05,1.7096002593e+01
1.9917768935e-04,7.8027998943e-05,1.7043554206e+01
2.0713435495e-04,8.0117483594e-05,1.6971199960e+01
2.1296822311e-04,7.1272716331e-05,1.7025356284e+01
2.1699282989e-04,7.2255162783e-05,1.6972864936e+01
2.2434079702e-04,7.0586055579e-05,1.6991667577e+01
2.3252352043e-04,7.2580814022e-05,1.5907157802e+01
2.3660248962e-04,7.3556220838e-05,1.5754907502e+01
2.4399211509e-04,7.1737716983e-05,1.5567318333e+01
-1.1833292583e-04,4.3828074472e-05,4.4657031927e+01
-1.9971171215e-04,4.3956193710e-05,4.1323996530e+01
2.5211965367e-04,7.3560778853e-05,1.5289894786e+01
2.4544904472e-04,7.9189131591e-05,1.5249878684e+01
2.5545122301e-04,7.0723026502e-05,1.5317051965e+01
2.5802782216e-04,6.4165125851e-05,1.5513797604e+01
2.6210812022e-04,6.4999867396e-05,1.5382360304e+01
2.7023793251e-04,6.6620297677e-05,1.5148772151e+01
2.7094077601e-04,7.0346196105e-05,1.5009654650e+01
2.7497277041e-04,7.1141618266e-05,1.4905149104e+01
2.7763025784e-04,6.4450858444e-05,1.5068892358e+01
2.8167212604e-04,6.5199838780e-05,1.4957652367e+01
2.8836438137e-04,5.9184589763e-05,1.5007896591e+01
2.9707467498e-04,6.4302904200e-05,1.4632228383e+01
3.0106178564e-04,6.4983297853e-05,1.4510307983e+01
3.0777382926e-04,5.8733027762e-05,1.4522630095e+01
3.1447892977e-04,5.2389594266e-05,1.4528697590e+01
3.2180213855e-04,4.9723582343e-05,1.4380446773e+01
3.0226192552e-04,7.2578103626e-05,1.4250229252e+01
3.1904898222e-04,5.6766372401e-05,1.4243181242e+01
3.2117722909e-04,4.5944034469e-05,1.4529487942e+01
5.3402860985e-05,5.8317118144e-05,2.2316289872e+01
-2.2401468098e-05,5.2724973613e-05,4.0138097686e+01
-4.2186137082e-05,5.2311178711e-05,4.2368837413e+01
-2.0693013670e-04,3.6995289109e-05,4.1926458159e+01
2.0455038292e-04,8.6392910551e-05,1.7028610431e+01
2.0593865189e-04,9.3853919001e-05,1.6653506732e+01
2.0723367628e-04,1.0137563619e-04,1.5981418731e+01
2.0783274771e-04,1.0515118313e-04,1.5777669118e+01
2.1180736373e-04,1.0632749110e-04,1.5492687163e+01
2.0154768212e-04,1.1407948296e-04,1.5858303692e+01
1.9463345014e-04,1.1911483078e-04,1.6297607789e+01
2.2026790593e-04,1.1242311809e-04,1.4935164817e+01
1.8723656271e-04,1.2025859530e-04,1.6992029642e+01
1.9857533268e-04,1.2040330656e-04,1.5824891271e+01
2.2421500012e-04,1.1354496667e-04,1.4787504944e+01
1.7993330515e-04,1.2132113751e-04,1.7019915717e+01
1.7612202823e-04,1.1996699984e-04,1.7042958810e+01
1.6898967581e-04,1.2093661367e-04,1.7091291856e+01
1.6196286159e-04,1.2184601142e-04,1.7139618806e+01
1.5468390352e-04,1.1911578638e-04,1.7172035501e+01
1.5068424309e-04,1.1420176779e-04,1.7177732429e+01
1.3688833900e-04,1.1247535072e-04,1.7186338101e+01
1.3033214473e-04,1.1333214699e-04,1.7159710036e+01
1.2385872480e-04,1.1415218718e-04,1.7004440354e+01
1.1656181431e-04,1.0822450653e-04,1.9032636180e+01
1.0957612360e-04,1.0565692970e-04,2.1587054537e+01
1.0309467383e-04,1.0631024001e-04,2.2958738935e+01
9.6695813718e-05,1.0690175105e-04,2.2603473627e+01
9.3274963357e-05,1.0560086916e-04,2.2500571766e+01
8.6000993160e-05,1.0006733722e-04,2.2318747672e+01
8.0019982144e-05,1.0071560741e-04,2.2108587821e+01
7.3646252151e-05,9.8479070580e-05,2.1938776685e+01
6.7996087462e-05,9.9151534009e-05,2.1727157598e+01
5.5402688395e-05,9.2650770241e-05,2.1726975222e+01
4.7342311032e-05,9.2699594432e-05,2.1671161297e+01
2.2185186919e-05,8.6901074385e-05,2.5329605784e+01
1.6597823382e-05,8.5959666978e-05,2.8386760606e+01
9.0306311037e-06,8.6892741021e-05,3.2001778137e+01
3.3437153877e-06,8.6198769151e-05,3.3790618624e+01
-2.3861977760e-06,8.5600848564e-05,3.5188128187e+01
-4.1964459770e-05,8.5336084734e-05,3.8047556536e+01
-5.3693340584e-05,8.5121864963e-05,3.7840405095e+01
5.9549374739e-05,9.8812914874e-05,2.1504686635e+01
-1.3701000977e-04,7.8941406917e-05,3.7037496442e+01
-1.4282708331e-04,7.9216844480e-05,3.6927513616e+01
-1.1754632247e-04,8.0133763262e-05,3.7109271858e+01
-1.4860778930e-04,7.9519559104e-05,3.6825117025e+01
-1.5636689241e-04,7.7988861850e-05,3.6991889943e+01
-6.6917704931e-05,7.9309639090e-05,3.8463581362e+01
-1.1220927940e-04,8.5793167848e-05,3.6206341283e+01
1.1058973971e-04,1.1227246542e-04,1.9901310232e+01
-1.6208930365e-04,7.8352197715e-05,3.6891861239e+01
-4.8935636253e-05,7.9452711672e-05,3.8753538065e+01
-1.2374862991e-04,8.6217510869e-05,3.5995564027e+01
-1.6776372937e-04,7.8750477509e-05,3.6796975035e+01
1.3766279228e-04,1.1944387700e-04,1.7208312556e+01
-1.8761952153e-04,7.2270063082e-05,3.7475940580e+01
-1.9319720936e-04,7.2794467554e-05,3.7337523633e+01
-2.0096558221e-04,7.1540023341e-05,3.7377545425e+01
-2.1849142288e-04,6.5268583026e-05,3.7659101069e+01
-2.2626238590e-04,6.4234024595e-05,3.7516593827e+01
2.3159668560e-04,1.1191988539e-04,1.4650236201e+01
-2.3150448881e-04,6.5084642842e-05,3.7312982418e+01
3.4741426332e-05,9.3840583838e-05,2.1753791886e+01
-1.8171702845e-04,7.9920269270e-05,3.6580522270e+01
-7.8900953602e-05,7.9354643839e-05,3.8145075884e+01
