x_m y_m wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
-3.9839879941e-04 1.1840526611e-06 5.0733101018e-01 4.0791570880e-01 3.0164470559e-01 2.3654781351e+01 -5.9457178752e-01 8.0404252965e-01
-3.8060225214e-04 1.7114815526e-05 4.7381070930e+00 3.4972487792e+00 3.1967029579e+00 2.3977284192e+01 -6.7467933821e-01 7.3811096089e-01
-3.6545721067e-04 3.0043870319e-05 8.3709455913e+00 6.5652423067e+00 5.1932960197e+00 2.3986395293e+01 -6.2039538580e-01 7.8428921022e-01
-3.4931904986e-04 4.1704749904e-05 1.1974352285e+01 1.0031161546e+01 6.5391827219e+00 2.3849110714e+01 -5.4609907631e-01 8.3772059713e-01
-3.3193011478e-04 5.1365487883e-05 1.6141216914e+01 1.4820294369e+01 6.3951355184e+00 2.3397004138e+01 -3.9619909406e-01 9.1816462460e-01
-3.1270019209e-04 5.6207151537e-05 8.9753466347e+00 8.4762838341e+00 2.9511793533e+00 2.3107038935e+01 -3.2880951271e-01 9.4439626447e-01
-2.9440019156e-04 6.4046082250e-05 1.1661438142e+01 1.0571257467e+01 4.9231753077e+00 2.3276509620e+01 -4.2217565685e-01 9.0651404554e-01
-2.7632845723e-04 7.2420480048e-05 1.3671059825e+01 1.2450589670e+01 5.6462991079e+00 2.3170405566e+01 -4.1301107449e-01 9.1072600290e-01
-2.5806801909e-04 8.0373029005e-05 1.5153871606e+01 1.3991146515e+01 5.8213094607e+00 2.2990635622e+01 -3.8414667962e-01 9.2327207720e-01
-2.3954319918e-04 8.7687601064e-05 1.6278012671e+01 1.5251886883e+01 5.6880262855e+00 2.2776973181e+01 -3.4943001953e-01 9.3696246534e-01
-2.2076008107e-04 9.4311166381e-05 1.7093683647e+01 1.6218313511e+01 5.4000303220e+00 2.2553399693e+01 -3.1590793615e-01 9.4878984811e-01
-2.0175838208e-04 1.0027913118e-04 1.7748697855e+01 1.7020255643e+01 5.0326109926e+00 2.2322159852e+01 -2.8354818104e-01 9.5895799128e-01
-1.8256975235e-04 1.0561598388e-04 1.8260375255e+01 1.7668337534e+01 4.6120660506e+00 2.2084702609e+01 -2.5257235879e-01 9.6757800904e-01
-1.6322371586e-04 1.1035102872e-04 1.8646385983e+01 1.8176256207e+01 4.1606995249e+00 2.1842620799e+01 -2.2313704804e-01 9.7478708331e-01
-1.4374679827e-04 1.1451557354e-04 1.8912184306e+01 1.8548044934e+01 3.6933378355e+00 2.1596265105e+01 -1.9528880301e-01 9.8074577920e-01
-1.2416238174e-04 1.1814160421e-04 1.9052520523e+01 1.8778214960e+01 3.2213632562e+00 2.1347764927e+01 -1.6907806252e-01 9.8560266273e-01
-1.0449113089e-04 1.2126298451e-04 1.9051099233e+01 1.8850730623e+01 2.7557824581e+00 2.1097637950e+01 -1.4465214969e-01 9.8948256962e-01
-8.4751459637e-05 1.2391824173e-04 1.8879635709e+01 1.8737798878e+01 2.3098782828e+00 2.0848750262e+01 -1.2234760874e-01 9.9248731107e-01
-6.4959942779e-05 1.2615549782e-04 1.8497472152e+01 1.8399433385e+01 1.9019272072e+00 2.0605429259e+01 -1.0282092556e-01 9.9469988301e-01
-4.5131694745e-05 1.2804104980e-04 1.7845934385e+01 1.7777809250e+01 1.5578422003e+00 2.0374815413e+01 -8.7293955400e-02 9.9618259639e-01
-2.5281024418e-05 1.2967550371e-04 1.6838635713e+01 1.6787171439e+01 1.3154952539e+00 2.0169526206e+01 -7.8123624519e-02 9.9694367910e-01
-5.4238692029e-06 1.3123009991e-04 1.5334471482e+01 1.5284717931e+01 1.2342663345e+00 2.0013076521e+01 -8.0489655998e-02 9.9675544407e-01
1.4402710118e-05 1.3312199146e-04 1.3444112271e+01 1.3360182081e+01 1.4998965028e+00 1.9966716955e+01 -1.1156530625e-01 9.9375710435e-01
3.4120557845e-05 1.3590367670e-04 1.0311996387e+01 1.0138964392e+01 1.8811354397e+00 2.0083764308e+01 -1.8242204217e-01 9.8322032044e-01
5.5319169593e-05 1.4517525140e-04 1.2887105420e+01 7.6754905846e+00 1.0352020594e+01 2.1794808715e+01 -8.0328516429e-01 5.9559461451e-01
7.2595171552e-05 1.5442177118e-04 2.7567466186e+01 2.6285912918e+01 8.3075853310e+00 2.0102585052e+01 -3.0135469378e-01 9.5351211242e-01
9.1965565258e-05 1.5899000508e-04 2.7369644839e+01 2.6957215654e+01 4.7334958340e+00 1.9332191609e+01 -1.7294692211e-01 9.8493114588e-01
1.1169172180e-04 1.6171756897e-04 2.6389875376e+01 2.6237548313e+01 2.8313567249e+00 1.8849945837e+01 -1.0728950723e-01 9.9422782180e-01
1.3152834018e-04 1.6350620738e-04 2.5546790555e+01 2.5469224343e+01 1.9892508653e+00 1.8543304573e+01 -7.7866957926e-02 9.9696375905e-01
1.5138642731e-04 1.6504811911e-04 2.6239954397e+01 2.6148700389e+01 2.1864754024e+00 1.8420497060e+01 -8.3326189114e-02 9.9652232600e-01
1.7125439057e-04 1.6636301823e-04 3.2190466935e+01 3.2190183421e+01 1.3510298063e-01 1.7880707955e+01 -4.1969872915e-03 9.9999119261e-01
1.9110393718e-04 1.6490622059e-04 3.0403202400e+01 3.0157571830e+01 -3.8568870215e+00 1.7031555275e+01 1.2685792012e-01 9.9192089811e-01
2.1073691448e-04 1.6158325267e-04 2.8750236329e+01 2.8143273983e+01 -5.8764120457e+00 1.6509894868e+01 2.0439526056e-01 9.7888843974e-01
2.3007313174e-04 1.5682387937e-04 2.7284691060e+01 2.6250649500e+01 -7.4402800399e+00 1.6055447630e+01 2.7269064633e-01 9.6210176770e-01
2.4903501289e-04 1.5074131089e-04 2.5830665981e+01 2.4312023344e+01 -8.7263294670e+00 1.5635382210e+01 3.3782828028e-01 9.4120776295e-01
