x_m,y_m,sigma_xx_Pa,sigma_xy_Pa,sigma_yy_Pa,von_mises_Pa,sigma_max_principal_Pa,sigma_min_principal_Pa,sigma_tension_Pa,sigma_comp_mag_Pa,is_surface,wss_mag_dyn_cm2,wss_x_dyn_cm2,wss_y_dyn_cm2,pressure_Pa,normal_x,normal_y
4.0000000000e-04,0.0000000000e+00,9.0927933626e+01,-7.9880076325e+01,1.0060512440e+02,1.3712185175e+02,1.7493386703e+02,1.6599190989e+01,1.7493386703e+02,-1.2202159532e+00,1.0000000000e+00,1.9598461693e-02,-2.5050556079e-04,1.9596860659e-02,1.3950840809e+01,9.9991830819e-01,1.2781899146e-02
-4.0000000000e-04,3.0616169979e-20,9.0675488690e+02,5.0511011382e+02,3.1348394670e+02,1.0112011969e+03,1.1939367001e+03,2.6302133561e+01,1.1939367001e+03,-1.6714290142e+00,1.0000000000e+00,1.9427767639e-02,-2.4832376653e-04,-1.9426180550e-02,3.5177752304e+01,-9.9991830819e-01,1.2781899146e-02
3.9615792774e-04,6.0426062053e-06,1.2449823429e+00,-3.5099232188e+01,7.2088197904e+01,8.3150678485e+01,8.4673656730e+01,-1.1340476483e+01,8.4673656730e+01,9.3434443307e+00,1.0000000000e+00,8.4753184396e-02,-3.2478816573e-03,8.4690929444e-02,1.3950159931e+01,9.9926545589e-01,3.8321647504e-02
3.9351264499e-04,1.1489338515e-05,9.1910715340e-01,-2.3439579216e+01,4.8267788398e+01,5.7842899494e+01,5.7989061369e+01,-8.8021658178e+00,5.7989061369e+01,8.9516966915e+00,0.0000000000e+00,nan,nan,nan,nan,nan,nan
3.9103226686e-04,1.6649534615e-05,-2.8408399043e+00,-1.9908821010e+01,3.7100276932e+01,4.8744919027e+01,4.5272610636e+01,-1.1013173608e+01,4.5272610636e+01,1.1038308726e+01,0.0000000000e+00,nan,nan,nan,nan,nan,nan
3.8856721823e-04,2.1498004847e-05,-1.0843534225e+01,-1.7156461479e+01,2.1844982694e+01,4.0987726111e+01,2.9164998938e+01,-1.8163550469e+01,2.9164998938e+01,1.8152388291e+01,0.0000000000e+00,nan,nan,nan,nan,nan,nan
3.8611707907e-04,2.6065880812e-05,-1.0610778669e+01,-1.5539544918e+01,1.8162352527e+01,3.6629547906e+01,2.4923866273e+01,-1.7372292415e+01,2.4923866273e+01,1.7374866849e+01,0.0000000000e+00,nan,nan,nan,nan,nan,nan
3.8367397896e-04,3.0412948202e-05,-1.1244484446e+01,-1.4137863394e+01,1.4171469380e+01,3.2871006286e+01,2.0441576795e+01,-1.7514591861e+01,2.0441576797e+01,1.7514262716e+01,0.0000000000e+00,nan,nan,nan,nan,nan,nan
3.8122425736e-04,3.4580692268e-05,-1.1907443721e+01,-1.2894711878e+01,1.0762014712e+01,2.9683280886e+01,1.6564935706e+01,-1.7710364715e+01,1.6564935698e+01,1.7710384823e+01,0.0000000000e+00,nan,nan,nan,nan,nan,nan
3.7876724978e-04,3.8584532457e-05,-1.2342388850e+01,-1.1890462281e+01,8.0382351722e+00,2.7089615341e+01,1.3488119871e+01,-1.7792273549e+01,1.3488119892e+01,1.7792277604e+01,0.0000000000e+00,nan,nan,nan,nan,nan,nan
