x_m,y_m,wss_mag_dyn_cm2,wss_x_dyn_cm2,wss_y_dyn_cm2,pressure_Pa,normal_x,normal_y
2.5933464333e-04,1.4665316672e-04,2.5093703314e+01,2.3297294256e+01,-9.3236273184e+00,1.5416363488e+01,3.7155246484e-01,9.2841195914e-01
2.6303706026e-04,1.4514095561e-04,2.4769643054e+01,2.2863825112e+01,-9.5278915959e+00,1.5336748347e+01,3.8466002821e-01,9.2305832031e-01
2.7037546479e-04,1.4195926293e-04,2.4106695579e+01,2.1977820233e+01,-9.9049578278e+00,1.5180044072e+01,4.1087994807e-01,9.1168945824e-01
2.7400964822e-04,1.4028972970e-04,2.3762912811e+01,2.1521115965e+01,-1.0075593921e+01,1.5104176190e+01,4.2400500316e-01,9.0565984635e-01
2.7761923536e-04,1.3856766908e-04,2.3410606552e+01,2.1055261488e+01,-1.0233887962e+01,1.5029502323e+01,4.3714749290e-01,8.9938983175e-01
2.8120324595e-04,1.3679299736e-04,2.3053331876e+01,2.0583629462e+01,-1.0381247938e+01,1.4955138435e+01,4.5031442719e-01,8.9287004467e-01
2.8476066130e-04,1.3496560443e-04,2.2687045470e+01,2.0102778607e+01,-1.0515717969e+01,1.4880918716e+01,4.6351200659e-01,8.8609063856e-01
2.8829042572e-04,1.3308536306e-04,2.2311122424e+01,1.9612434830e+01,-1.0636662251e+01,1.4808358566e+01,4.7674258825e-01,8.7904294807e-01
2.9179145278e-04,1.3115214589e-04,2.1924123324e+01,1.9111702486e+01,-1.0742905176e+01,1.4737036343e+01,4.9000386548e-01,8.7172026007e-01
2.9526263020e-04,1.2916583771e-04,2.1524608095e+01,1.8599765906e+01,-1.0833164907e+01,1.4665648292e+01,5.0329208593e-01,8.6411635573e-01
3.0211080942e-04,1.2503348295e-04,2.0697034191e+01,1.7551494911e+01,-1.0968694119e+01,1.4529784849e+01,5.2996453588e-01,8.4801980561e-01
3.0548537552e-04,1.2288715951e-04,2.0260973253e+01,1.7009197732e+01,-1.1008825082e+01,1.4461385336e+01,5.4335124696e-01,8.3950546301e-01
3.0882525426e-04,1.2068725536e-04,1.9814123252e+01,1.6459078260e+01,-1.1031691760e+01,1.4398364829e+01,5.5675901577e-01,8.3067406265e-01
