x_m y_m von_mises_Pa wss_mag_dyn_cm2
3.8395241215e-04 3.5300375979e-05 2.8844466698e+01 2.2243390668e+00
3.7460947099e-04 5.2573364636e-05 2.3355674832e+01 5.2160359776e+00
3.7208036497e-04 5.6664631773e-05 2.2355940230e+01 5.8751625279e+00
3.6679350394e-04 6.4587157154e-05 2.0631910057e+01 7.9064055121e+00
3.6121103618e-04 7.2171303576e-05 1.9207249022e+01 9.2716378797e+00
3.5534661787e-04 7.9425564163e-05 1.8022651508e+01 1.0621260642e+01
3.5231328137e-04 8.2931393055e-05 1.7508010129e+01 1.1942098332e+01
3.4921508585e-04 8.6357582347e-05 1.7039095531e+01 1.2586423193e+01
3.4605394155e-04 8.9704996959e-05 1.6613833506e+01 1.3217899432e+01
3.4283169115e-04 9.2974527749e-05 1.6226282548e+01 1.3837043209e+01
3.3955035249e-04 9.6166941816e-05 1.5875509043e+01 1.4444417576e+01
3.3621174769e-04 9.9283154883e-05 1.5559362307e+01 1.5032952662e+01
3.3281767652e-04 1.0232394596e-04 1.5273886322e+01 1.6170749859e+01
3.2936998987e-04 1.0529007910e-04 1.5018132032e+01 1.6716338388e+01
3.2232070544e-04 1.1100152659e-04 1.4587949040e+01 1.7761700321e+01
3.1138727332e-04 1.1902788967e-04 1.4119543086e+01 1.9214464241e+01
3.0006005403e-04 1.2642229868e-04 1.3837972408e+01 2.0951657988e+01
2.8837750595e-04 1.3320242308e-04 1.3711178144e+01 2.2114606950e+01
2.7637400047e-04 1.3938388246e-04 1.3721169039e+01 2.3516611351e+01
2.6407965482e-04 1.4497969219e-04 1.3853346287e+01 2.4468448174e+01
2.4727921144e-04 1.5154601961e-04 1.4212153916e+01 2.5635901294e+01
2.3005866709e-04 1.5709912959e-04 1.4777387030e+01 2.6976917825e+01
8.7343437736e-05 1.5593237700e-04 2.2208697945e+01 2.6724113696e+01
7.2782908205e-05 1.4956318952e-04 3.5046648325e+01 2.5105423565e+01
5.9194375209e-05 1.3935763932e-04 4.9716432499e+01 6.6461713264e+00
3.9614334665e-05 1.3510079106e-04 2.9930410276e+01 1.1176718926e+01
2.0990963958e-05 1.3289185326e-04 1.5642741557e+01 1.3369008982e+01
1.8597742899e-05 1.3265201283e-04 1.6236180906e+01 1.3731325033e+01
1.8105061141e-06 1.3131529801e-04 1.1247063497e+01 1.5220715182e+01
-6.1724768314e-07 1.3114343832e-04 1.0143844942e+01 1.5571088921e+01
-1.5352225268e-05 1.3012321823e-04 3.7591321866e+00 1.6732786746e+01
-1.7834711508e-05 1.2995019480e-04 2.7062640323e+00 1.6732786746e+01
-3.2878156875e-05 1.2885510675e-04 2.8918868929e+00 1.7595706334e+01
-3.5408807514e-05 1.2865990735e-04 3.7606393103e+00 1.7772968493e+01
-5.0718712570e-05 1.2738641402e-04 8.6307416696e+00 1.8224727809e+01
-5.3289838431e-05 1.2715483988e-04 9.3791400384e+00 1.8350223284e+01
-6.8818430111e-05 1.2563029008e-04 1.3537867652e+01 1.8745513719e+01
-7.1421961317e-05 1.2535198501e-04 1.4175628582e+01 1.8819247353e+01
-8.4495945222e-05 1.2384697977e-04 1.7139326433e+01 1.8990862251e+01
-8.7120877273e-05 1.2352228441e-04 1.7689285252e+01 1.9031918007e+01
-1.0292803475e-04 1.2139735857e-04 2.0710416277e+01 1.9124772324e+01
-1.0557071216e-04 1.2101265277e-04 2.1168080011e+01 1.9124772324e+01
-1.1880966080e-04 1.1895179447e-04 2.3286568889e+01 1.9116063749e+01
-1.2146151686e-04 1.1851145840e-04 2.3678194474e+01 1.9116063749e+01
-1.3473295175e-04 1.1616387700e-04 2.5482438772e+01 1.9018630761e+01
-1.4004443785e-04 1.1515513117e-04 2.6136204102e+01 1.8981383339e+01
-1.5066597649e-04 1.1301444741e-04 2.7342480348e+01 1.8841084641e+01
-1.5597375227e-04 1.1188124802e-04 2.7898515668e+01 1.8784901348e+01
-1.6657744660e-04 1.0948605914e-04 2.8922781240e+01 1.8588876376e+01
-1.7187109371e-04 1.0822289061e-04 2.9395195084e+01 1.8513893401e+01
-1.7715771818e-04 1.0691524158e-04 2.9842894934e+01 1.8350871145e+01
-1.8243621464e-04 1.0556254690e-04 3.0272982033e+01 1.8261272834e+01
-1.8770547751e-04 1.0416423044e-04 3.0684055282e+01 1.8166496862e+01
-1.9296436380e-04 1.0271983077e-04 3.1067747038e+01 1.7963991512e+01
-1.9821159608e-04 1.0122888038e-04 3.1426630494e+01 1.7854516198e+01
-2.0344599966e-04 9.9690933965e-05 3.1768191701e+01 1.7739811559e+01
-2.1127077485e-04 9.7295097495e-05 3.2238152847e+01 1.7358881551e+01
-2.1905954942e-04 9.4791709829e-05 3.2642501378e+01 1.7074434289e+01
-2.2680745661e-04 9.2180359568e-05 3.2949875232e+01 1.6763953009e+01
-2.3450844238e-04 8.9461511252e-05 3.3037158257e+01 1.6429678205e+01
-2.3961053280e-04 8.7589945766e-05 3.2780824661e+01 1.6251945514e+01
-2.4214836302e-04 8.6636449364e-05 3.2567710777e+01 1.6054195513e+01
-2.4719223137e-04 8.4694156131e-05 3.3403855939e+01 1.5832420500e+01
-2.4970392995e-04 8.3705265934e-05 3.4386245040e+01 1.5596449472e+01
-2.5472007158e-04 8.1688591038e-05 3.5993129340e+01 1.5351882083e+01
-2.6222012595e-04 7.8571389467e-05 3.7253339417e+01 1.4829011449e+01
-2.6471094497e-04 7.7509507223e-05 3.7629071274e+01 1.4544489298e+01
-2.6719681819e-04 7.6436946047e-05 3.8002664234e+01 1.4544489298e+01
-2.6967764992e-04 7.5354260873e-05 3.8382401272e+01 1.4241308876e+01
-2.7462448140e-04 7.3160999615e-05 3.9194141291e+01 1.3581031685e+01
-2.7955285543e-04 7.0935652997e-05 4.0134725136e+01 1.3216645703e+01
-2.8446600866e-04 6.8686688030e-05 4.1204994414e+01 1.2828437436e+01
-2.8936954014e-04 6.6425999297e-05 4.2497782250e+01 1.1971479534e+01
-2.9427272362e-04 6.4170943809e-05 4.4091241434e+01 1.1498837961e+01
-2.9672846203e-04 6.3053121902e-05 4.5051499588e+01 1.0994726628e+01
-2.9919006851e-04 6.1947518437e-05 4.6147932883e+01 1.0994726628e+01
-3.0166128982e-04 6.0859723751e-05 4.7368104108e+01 1.0455117203e+01
-3.1173757484e-04 5.6890242544e-05 5.4818366601e+01 8.6507836614e+00
-3.1996711871e-04 5.5387732760e-05 5.5568857028e+01 1.2713044947e+01
-3.2514390853e-04 5.4585289493e-05 5.8811614961e+01 1.5979703569e+01
-3.3064425374e-04 5.2503903515e-05 7.3605322736e+01 1.5946126479e+01
-3.3606183407e-04 4.9892486309e-05 7.6056011327e+01 1.5049915069e+01
-3.4144135295e-04 4.6920649966e-05 8.1596439936e+01 1.3429850329e+01
-3.4680921151e-04 4.3645956212e-05 8.7834744815e+01 1.2655745187e+01
-3.5758940812e-04 3.6264753136e-05 1.0498180117e+02 1.0453575180e+01
-3.6855236975e-04 2.7747852223e-05 1.3226394541e+02 7.6187593524e+00
-3.7987223451e-04 1.7899866337e-05 1.8393640214e+02 4.7043017055e+00
6.3312222638e-05 1.3850549687e-04 3.6408441876e+01 4.9460917265e+00
8.3371552171e-05 1.5139982136e-04 2.0509099247e+01 2.6539072812e+01
1.8310415234e-04 1.6372278074e-04 1.7049027042e+01 3.0058083216e+01
3.0454412952e-04 1.1934761396e-04 1.4255481864e+01 2.0109533267e+01
3.6030136519e-04 6.8192167085e-05 1.9980526431e+01 8.5907913711e+00
5.2222086536e-05 1.3499799716e-04 3.2401901707e+01 8.8566286704e+00
7.1318950366e-05 1.4361369001e-04 1.1357944280e+01 nan
2.0094816294e-04 1.6048607371e-04 1.5933632537e+01 2.8753147529e+01
3.7078528139e-04 5.2813185504e-05 2.3354216438e+01 5.8751625279e+00
-3.5418064967e-04 3.5853020744e-05 9.6635026869e+01 1.0453575180e+01
2.3162407322e-04 1.5289341076e-04 1.4654492119e+01 2.6716195617e+01
2.8894609856e-04 1.2915817220e-04 1.3929370212e+01 2.2114606950e+01
3.6611171410e-05 1.3236268022e-04 2.3218911835e+01 1.1798711267e+01
6.7320345769e-05 1.4035271987e-04 1.6789469571e+01 7.7137117062e+00
1.0525703234e-04 1.5787236515e-04 1.8495604510e+01 2.6177183164e+01
2.1004594682e-04 1.5922372149e-04 1.5525182052e+01 2.8247991386e+01
2.6864895405e-04 1.3999542518e-04 1.3892456759e+01 2.3842583181e+01
2.9665631213e-04 1.2472842288e-04 1.4037109985e+01 2.0951657988e+01
3.9066141712e-04 1.2605785026e-05 4.5619738672e+01 3.5851921720e-02
-2.0133738884e-04 4.0425984412e-05 1.2879493905e+02 nan
-1.7934865416e-04 4.1488020929e-05 1.2661677332e+02 nan
1.1296353496e-04 6.6341814166e-05 3.4772020420e+01 nan
1.3464642375e-04 6.8694422451e-05 2.7583771393e+01 nan
-1.5611022391e-04 4.0974946614e-05 1.2767755095e+02 nan
2.7000486857e-04 6.7232339111e-05 1.4238621855e+01 nan
1.7885342717e-04 1.2295138997e-04 9.1883811415e+00 nan
1.5635435497e-04 1.2181398761e-04 7.1334163551e+00 nan
6.7151640529e-05 9.4361866362e-05 2.4839046171e+01 nan
-2.0225915196e-04 6.7656275425e-05 7.2592353369e+01 nan
-2.2322611913e-04 4.1574988071e-05 1.2393875151e+02 nan
2.4485549460e-04 4.1501040517e-05 2.5048402605e+01 nan
2.9001647326e-04 9.6820846919e-05 1.5329432552e+01 nan
2.0133272019e-04 9.3812104486e-05 9.2953778889e+00 nan
3.3532398160e-04 6.7360142933e-05 1.9384476830e+01 nan
2.3809072733e-05 6.8086614370e-05 6.3748901335e+01 nan
-3.1409594238e-04 1.5132231238e-05 1.5701178244e+02 nan
1.7858047711e-04 9.3931501414e-05 8.9069677550e+00 nan
-1.5665942363e-04 9.4344939721e-05 4.2806547129e+01 nan
6.8287899021e-05 1.2201773269e-04 1.3281659352e+01 nan
1.5749821208e-04 1.4852440476e-04 1.2780883085e+01 nan
