x_m y_m sigma_xx_Pa sigma_xy_Pa sigma_yy_Pa von_mises_Pa sigma_max_principal_Pa sigma_min_principal_Pa sigma_tension_Pa sigma_comp_mag_Pa is_surface wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
3.8395241215e-04 3.5300375979e-05 -6.9718743906e+00 -1.0961005817e+01 1.8141839487e+01 2.8844466698e+01 2.2238343161e+01 -1.1068378065e+01 2.2238343161e+01 1.1068400197e+01 1.0000000000e+00 2.2243390668e+00 9.6111591435e-01 -2.0059761921e+00 1.3711519484e+01 9.0183022096e-01 4.3209056061e-01
3.7460947099e-04 5.2573364636e-05 -6.8606867536e+00 -1.0185391088e+01 1.0828646219e+01 2.3355674832e+01 1.5468384884e+01 -1.1500425419e+01 1.5468384884e+01 1.1500425380e+01 1.0000000000e+00 5.2160359776e+00 2.6762231667e+00 -4.4771487446e+00 1.3593335626e+01 8.5834314868e-01 5.1307605588e-01
3.7208036497e-04 5.6664631773e-05 -6.7712857336e+00 -1.0049627956e+01 9.4419634216e+00 2.2355940230e+01 1.4242546954e+01 -1.1571869266e+01 1.4242546954e+01 1.1571869265e+01 1.0000000000e+00 5.8751625279e+00 3.1109532141e+00 -4.9839246412e+00 1.3583090757e+01 8.4830413074e-01 5.2950930282e-01
3.6679350394e-04 6.4587157154e-05 -6.5473256050e+00 -9.8022048774e+00 7.0010758542e+00 2.0631910057e+01 1.2138713950e+01 -1.1684963701e+01 1.2138713950e+01 1.1684963701e+01 1.0000000000e+00 7.9064055121e+00 4.5696727281e+00 -6.4520802289e+00 1.3581114137e+01 8.1605733718e-01 5.7797095293e-01
3.6121103618e-04 7.2171303576e-05 -6.2802913796e+00 -9.5752954311e+00 4.9181260688e+00 1.9207249022e+01 1.0408227738e+01 -1.1770393049e+01 1.0408227738e+01 1.1770393049e+01 1.0000000000e+00 9.2716378797e+00 5.6478045551e+00 -7.3529295304e+00 1.3603890020e+01 7.9305615964e-01 6.0914852677e-01
3.5534661787e-04 7.9425564163e-05 -5.9827609503e+00 -9.3612557609e+00 3.1145346289e+00 1.8022651508e+01 8.9712695390e+00 -1.1839495860e+01 8.9712695390e+00 1.1839495860e+01 1.0000000000e+00 1.0621260642e+01 6.7889205862e+00 -8.1683373403e+00 1.3641466005e+01 7.6905535185e-01 6.3918218513e-01
3.5231328137e-04 8.2931393055e-05 -5.8249443439e+00 -9.2582135944e+00 2.3013251879e+00 1.7508010129e+01 8.3464447827e+00 -1.1870063939e+01 8.3464447827e+00 1.1870063939e+01 1.0000000000e+00 1.1942098332e+01 7.9760439201e+00 -8.8879939215e+00 1.3694800865e+01 7.4425730509e-01 6.6789300327e-01
3.4921508585e-04 8.6357582347e-05 -5.6618993606e+00 -9.1574246365e+00 1.5377102796e+00 1.7039095531e+01 7.7754318512e+00 -1.1899620932e+01 7.7754318512e+00 1.1899620932e+01 1.0000000000e+00 1.2586423193e+01 8.5805200512e+00 -9.2082965007e+00 1.3727639943e+01 7.3160550535e-01 6.8172823364e-01
3.4605394155e-04 8.9704996959e-05 -5.4934942093e+00 -9.0599348454e+00 8.2237107835e-01 1.6613833506e+01 7.2564396813e+00 -1.1927562812e+01 7.2564396813e+00 1.1927562812e+01 1.0000000000e+00 1.3217899432e+01 9.1891386520e+00 -9.5011892012e+00 1.3763293076e+01 7.1881233851e-01 6.9520415850e-01
3.4283169115e-04 9.2974527749e-05 -5.3224630170e+00 -8.9620784491e+00 1.4831503158e-01 1.6226282548e+01 6.7811746041e+00 -1.1955322589e+01 6.7811746041e+00 1.1955322589e+01 1.0000000000e+00 1.3837043209e+01 9.8009421984e+00 -9.7675635040e+00 1.3801464869e+01 7.0589961715e-01 7.0831188788e-01
3.3955035249e-04 9.6166941816e-05 -5.1471938190e+00 -8.8667592321e+00 -4.8899085659e-01 1.5875509043e+01 6.3476370814e+00 -1.1983821757e+01 6.3476370814e+00 1.1983821757e+01 1.0000000000e+00 1.4444417576e+01 1.0415112097e+01 -1.0008328487e+01 1.3844402569e+01 6.9288556875e-01 7.2104756335e-01
3.3621174769e-04 9.9283154883e-05 -4.9677333017e+00 -8.7732637475e+00 -1.0881574310e+00 1.5559362307e+01 5.9552566500e+00 -1.2011147383e+01 5.9552566500e+00 1.2011147383e+01 1.0000000000e+00 1.5032952662e+01 1.1025347792e+01 -1.0219166884e+01 1.3888331571e+01 6.7978441186e-01 7.3341199431e-01
3.3281767652e-04 1.0232394596e-04 -4.7856165855e+00 -8.6801348567e+00 -1.6560526419e+00 1.5273886322e+01 5.5975477660e+00 -1.2039216993e+01 5.5975477660e+00 1.2039216993e+01 1.0000000000e+00 1.6170749859e+01 1.2241737348e+01 -1.0565652734e+01 1.3985466620e+01 6.5338050655e-01 7.5702966498e-01
