x_m y_m wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
-3.9839196523e-04 1.1799116932e-06 5.4300186142e-01 4.3779030774e-01 3.2123304306e-01 2.3601483294e+01 -5.9158736992e-01 8.0624089685e-01
-3.8925564079e-04 8.8975985364e-06 2.5786413072e+00 1.8918117009e+00 1.7522669545e+00 2.3822715187e+01 -6.7953109630e-01 7.3364670595e-01
-3.8045233891e-04 1.7006195407e-05 4.8506528582e+00 3.6089746386e+00 3.2410083629e+00 2.3921093218e+01 -6.6815920612e-01 7.4401832993e-01
-3.7444900487e-04 2.2261905693e-05 6.3312341666e+00 4.8188360508e+00 4.1065003576e+00 2.3941703307e+01 -6.4860977332e-01 7.6112112173e-01
-3.6516635113e-04 2.9815250742e-05 8.5011086067e+00 6.7185165110e+00 5.2086834645e+00 2.3922905243e+01 -6.1270637813e-01 7.9031063146e-01
-3.5877805555e-04 3.4595133382e-05 9.9406906588e+00 8.0628124112e+00 5.8144979831e+00 2.3880802219e+01 -5.8491891386e-01 8.1109177299e-01
-3.4886703080e-04 4.1300650124e-05 1.2179817115e+01 1.0305525579e+01 6.4918477719e+00 2.3765030435e+01 -5.3300043101e-01 8.4611496887e-01
-3.4200189576e-04 4.5363631020e-05 1.3805600680e+01 1.2085203737e+01 6.6740138437e+00 2.3626143219e+01 -4.8342799406e-01 8.7538412972e-01
-3.3110717830e-04 5.0254816880e-05 1.4653778133e+01 1.3954990389e+01 4.4711806959e+00 2.3103500178e+01 -3.0512135882e-01 9.5231347591e-01
-3.2340582096e-04 5.2328391767e-05 1.1579342902e+01 1.1238722504e+01 2.7878842365e+00 2.2925272928e+01 -2.4076359601e-01 9.7058378867e-01
-3.1199547987e-04 5.5877733835e-05 9.6528757557e+00 8.9290334089e+00 3.6674749814e+00 2.3196764405e+01 -3.7993599775e-01 9.2501277700e-01
-3.0469059405e-04 5.9085437479e-05 1.0654315777e+01 9.6724096643e+00 4.4675424976e+00 2.3267363750e+01 -4.1931763531e-01 9.0783958975e-01
-2.9387656345e-04 6.4214501048e-05 1.2050783236e+01 1.0862610466e+01 5.2177648908e+00 2.3259397671e+01 -4.3298139124e-01 9.0140285935e-01
-2.8667902194e-04 6.7658920936e-05 1.2864186865e+01 1.1616764768e+01 5.5261270363e+00 2.3218864560e+01 -4.2957453077e-01 9.0303140727e-01
-2.7583607409e-04 7.2726636450e-05 1.3919532485e+01 1.2656609425e+01 5.7934119880e+00 2.3129881874e+01 -4.1620736862e-01 9.0926972143e-01
-2.6855991293e-04 7.6001498059e-05 1.4528656635e+01 1.3287367515e+01 5.8760299658e+00 2.3058680780e+01 -4.0444413501e-01 9.1456270515e-01
-2.5756309179e-04 8.0725619251e-05 1.5324172896e+01 1.4144970455e+01 5.8949203357e+00 2.2940292242e+01 -3.8468114238e-01 9.2304952126e-01
-2.5017501924e-04 8.3739426445e-05 1.5786491186e+01 1.4662127907e+01 5.8510947022e+00 2.2855537810e+01 -3.7063934178e-01 9.2877687219e-01
-2.3900839306e-04 8.8046726052e-05 1.6369873181e+01 1.5339203079e+01 5.7167820379e+00 2.2722925538e+01 -3.4922579880e-01 9.3703860190e-01
-2.3151144648e-04 9.0778502318e-05 1.6706330655e+01 1.5737906102e+01 5.6053363384e+00 2.2633359935e+01 -3.3552169260e-01 9.4203248022e-01
-2.2019414914e-04 9.4672890757e-05 1.7159405114e+01 1.6284200168e+01 5.4101764054e+00 2.2496620968e+01 -3.1528927544e-01 9.4899561263e-01
-2.1260458281e-04 9.7135707871e-05 1.7426462683e+01 1.6612535237e+01 5.2635800203e+00 2.2403613565e+01 -3.0204523524e-01 9.5329359374e-01
-2.0115862156e-04 1.0063401586e-04 1.7779898073e+01 1.7055125288e+01 5.0246867454e+00 2.2262646827e+01 -2.8260492409e-01 9.5923639260e-01
-1.9348999273e-04 1.0283839959e-04 1.7985594268e+01 1.7317851320e+01 4.8552679475e+00 2.2167336770e+01 -2.6995315668e-01 9.6287345648e-01
