x_m,y_m,wss_mag_dyn_cm2,von_mises_Pa,wss_norm,mech_norm,Snai1_shear_only,Snai2_shear_only,EndMT_shear_only,NICD_shear_only,YAP_TAZ_shear_only,Snai1_mech_only,Snai2_mech_only,EndMT_mech_only,NICD_mech_only,YAP_TAZ_mech_only,Snai1_combined,Snai2_combined,EndMT_combined,NICD_combined,YAP_TAZ_combined
6.653222608628218e-05,4.993445870751318e-05,,3.903785129152728,,0.03903785129152728,,,,,,0.0003341252452473229,0.07153969880056656,0.056718632674862705,0.2212464045224731,0.006058881510992743,0.0058554845441909685,0.07511763155250088,0.06224164678413496,0.23153918155014522,0.006058881510992743
6.249688611140493e-05,4.98901157849675e-05,,3.851636780008496,,0.03851636780008496,,,,,,0.00031916848564528147,0.07153913336037662,0.056717715665743594,0.22124640452247465,0.005899037217326384,0.005840672904047578,0.0751171316478301,0.06223876397301807,0.23153918155014522,0.005899037217326384
6.062239754730791e-05,5.339766701992197e-05,,3.752014877430068,,0.03752014877430068,,,,,,0.000292214977673176,0.07153811388908825,0.05671607657287891,0.22124640452247538,0.005599515127465279,0.005813980919187011,0.07511623025403677,0.06223358190684575,0.23153918155014486,0.005599515127465279
5.845910075612491e-05,4.984375143164303e-05,,3.799980576458589,,0.03799980576458589,,,,,,0.00030493173306238785,0.07153859495859859,0.05671684775021388,0.22124640452239078,0.005742771046095587,0.005826574286440258,0.07511665561769669,0.06223602473436971,0.2315391815501451,0.005742771046095587
5.658004160522158e-05,5.334621368158011e-05,,3.7070326157172646,,0.037070326157172644,,,,,,0.00028071850273316044,0.0715376788597124,0.05671538270413173,0.22124640452247527,0.00546678629607821,0.005802595993139809,0.07511584558120205,0.0622313767103531,0.23153918155014513,0.00546678629607821
5.441868517165044e-05,4.979524735615469e-05,,3.7493233833231767,,0.03749323383323177,,,,,,0.00029151550503993793,0.07153808742322108,0.05671603425973254,0.22124640452247119,0.00559152932953462,0.005813288233319586,0.07511620685335342,0.06223344765232915,0.23153918155014525,0.00559152932953462
5.253484635298094e-05,5.329239052119572e-05,,3.664276012660008,,0.03664276012660008,,,,,,0.0002701671410301548,0.07153727949177385,0.0567147486463515,0.22124640452226602,0.00534207642840997,0.005792147010650789,0.0751154924241634,0.062229355477247734,0.23153918155014508,0.00534207642840997
5.037544123007107e-05,4.974464037294659e-05,,3.7002615271380455,,0.037002615271380455,,,,,,0.00027902333051799463,0.07153761470412974,0.05671528065770416,0.2212464045224748,0.005446942473940191,0.0058009172690595455,0.07511578885001462,0.062231051806257855,0.23153918155014533,0.005446942473940191
4.848659543740637e-05,5.323614956465845e-05,,3.6244894606470393,,0.036244894606470394,,,,,,0.00026067087281162,0.07153691997455844,0.05671418024801269,0.22124640452247496,0.005227301276590334,0.005782742885040452,0.07511517449434543,0.062227538557781084,0.2315391815501451,0.005227301276590334
4.632914210177651e-05,4.9691757511278885e-05,,3.653482351366337,,0.03653482351366337,,,,,,0.0002675604974677176,0.07153718081053363,0.056714592377758104,0.2212464045236444,0.00531081793924581,0.0057895656591586955,0.07511540516547507,0.062228856555766196,0.23153918155014216,0.005310817939245814
4.443504824418411e-05,5.317742449070354e-05,,3.588506172715855,,0.03588506172715855,,,,,,0.00025234427050219025,0.0715366046744827,0.0567136836260374,0.22124640452245808,0.005124554294503603,0.0057744970764417244,0.07511489565662595,0.062225947145535504,0.2315391815501451,0.005124554294503603
4.2279556101297016e-05,4.9636643741447325e-05,,3.609767735970677,,0.03609767735970677,,,,,,0.00025723446126697997,0.07153678985354794,0.056713975067662285,0.22124640452372188,0.005185143398100763,0.005779339817183578,0.07511505942489527,0.062226881583217514,0.23153918155014525,0.005185143398100761
4.037924072406398e-05,5.311659204375908e-05,,3.557249173007245,,0.03557249173007245,,,,,,0.00024530940388262735,0.07153633824092809,0.05671326533418256,0.22124640452245792,0.00503611781392626,0.0057675304700940365,0.07511466002591023,0.06222460385778647,0.23153918155014525,0.00503611781392626
3.822631789451836e-05,4.957929583680926e-05,,3.569983275549885,,0.035699832755498845,,,,,,0.0002481533980620791,0.07153644595755224,0.05671343429561525,0.22124640452245764,0.005072055342076678,0.005770346868495146,0.07511475529194421,0.062225146785916015,0.23153918155014197,0.005072055342076678
3.632013888145086e-05,5.305244447457587e-05,,3.5317585171484476,,0.03531758517148448,,,,,,0.00023970639574223435,0.07153612600333846,0.05671293300652906,0.22124640452247482,0.004964557487209751,0.00576198182893892,0.07511447232305474,0.06222353480151876,0.2315391815501451,0.004964557487209751
3.416936185166075e-05,4.95196173764499e-05,,3.535088170827897,,0.03535088170827897,,,,,,0.00024043150276113978,0.07153615347313944,0.05671297598527232,0.22124640452245878,0.004973876239310515,0.0057626999001242265,0.07511449661610366,0.06222367311194033,0.23153918155014516,0.004973876239310515
3.225787487365613e-05,5.298611847414931e-05,,3.5131079744728124,,0.03513107974472812,,,,,,0.0002356821405146348,0.0715359735546669,0.05671269480854993,0.22124640452247551,0.004912519074124353,0.005757996621581778,0.07511433748844464,0.06222276739598222,0.23153918155008252,0.004912519074124353
3.0108385813749608e-05,4.9456387301161386e-05,,3.5061064450379384,,0.03506106445037938,,,,,,0.00023418767419324142,0.07153591693575063,0.05671260643917633,0.22124640452245753,0.004893053265919528,0.00575651665678556,0.07511428741551571,0.06222248253404724,0.23153918155014508,0.004893053265919528
2.818981551213661e-05,5.291733189252031e-05,,3.5024476335805934,,0.03502447633580594,,,,,,0.00023341021919608755,0.07153588748066744,0.056712560489369096,0.22124640452245656,0.004882896103448768,0.005755746745652991,0.07511426136323156,0.06222233434413401,0.23153918155014494,0.004882896103448768
2.6043125633207025e-05,4.939324469022517e-05,,3.4841169755052963,,0.03484116975505296,,,,,,0.0002295512777257326,0.07153574127189397,0.05671233263503514,0.2212464045224744,0.004832165240615155,0.00575192524851991,0.07511413204921913,0.06222159904552033,0.23153918155014522,0.004832165240615155
2.411848577354192e-05,5.2845927503698925e-05,,3.500980264455458,,0.03500980264455458,,,,,,0.0002330990962287581,0.07153587569365953,0.056712542108885225,0.2212464045224749,0.004878825486952017,0.00575543864160844,0.07511425093769943,0.062222275047017266,0.23153918155014402,0.004878825486952017
