x_m y_m wss_mag_dyn_cm2 wss_x_dyn_cm2 wss_y_dyn_cm2 pressure_Pa normal_x normal_y
-3.9838500094e-04 1.1786194353e-06 5.7470072146e-01 4.6422344823e-01 3.3878829579e-01 2.3565543606e+01 -5.8950386373e-01 8.0776555674e-01
-3.8033058047e-04 1.6963244049e-05 4.9173808777e+00 3.6754650006e+00 3.2667402293e+00 2.3883355493e+01 -6.6432523950e-01 7.4744362741e-01
-3.6493830279e-04 2.9720253333e-05 8.5901517597e+00 6.8203544381e+00 5.2224010372e+00 2.3879619675e+01 -6.0795212742e-01 7.9397368393e-01
-3.4850642480e-04 4.1098513327e-05 1.2339095843e+01 1.0520150622e+01 6.4482336430e+00 2.3700751306e+01 -5.2258558692e-01 8.5258683097e-01
-3.3049194864e-04 4.9651549045e-05 1.3368813301e+01 1.2702425271e+01 4.1681604235e+00 2.3096995784e+01 -3.1178237961e-01 9.5015353905e-01
-3.1152712051e-04 5.5927312425e-05 1.0001175891e+01 9.1815318883e+00 3.9652227404e+00 2.3209534790e+01 -3.9647565283e-01 9.1804523675e-01
-2.9343385679e-04 6.4437519632e-05 1.2254230843e+01 1.1029632158e+01 5.3397928817e+00 2.3233529716e+01 -4.3575096226e-01 9.0006727465e-01
-2.7536049134e-04 7.2993244827e-05 1.4049656604e+01 1.2774726588e+01 5.8480091748e+00 2.3094916350e+01 -4.1623858429e-01 9.0925543218e-01
-2.5703878235e-04 8.1001587886e-05 1.5407812641e+01 1.4227768742e+01 5.9136525938e+00 2.2901080210e+01 -3.8380870352e-01 9.2341262668e-01
-2.3467737197e-04 8.9700148878e-05 1.6589859561e+01 1.5593309179e+01 5.6632277987e+00 2.2637525012e+01 -3.4136683183e-01 9.3993014960e-01
-2.1576296382e-04 9.6185740911e-05 1.7327699488e+01 1.6488179146e+01 5.3281439544e+00 2.2407786220e+01 -3.0749286471e-01 9.5155038655e-01
-1.9663367233e-04 1.0200749690e-04 1.7897701327e+01 1.7207469325e+01 4.9224701326e+00 2.2171836724e+01 -2.7503365056e-01 9.6143460051e-01
-1.7732304162e-04 1.0719664173e-04 1.8321592842e+01 1.7766687371e+01 4.4749954331e+00 2.1930069184e+01 -2.4424707348e-01 9.6971303337e-01
-1.5786148617e-04 1.1178797695e-04 1.8605816959e+01 1.8169647229e+01 4.0050398567e+00 2.1685035162e+01 -2.1525740394e-01 9.7655734601e-01
-1.3827598102e-04 1.1581849496e-04 1.8745982849e+01 1.8411069103e+01 3.5276631709e+00 2.1437432378e+01 -1.8818235349e-01 9.8213410583e-01
-1.1859042176e-04 1.1932854221e-04 1.8722830004e+01 1.8471643682e+01 3.0565901027e+00 2.1189593476e+01 -1.6325470573e-01 9.8658395540e-01
-9.8826220182e-05 1.2236547452e-04 1.8503188367e+01 1.8318408688e+01 2.6084253649e+00 2.0945182971e+01 -1.4097167003e-01 9.9001363034e-01
-7.9002994538e-05 1.2499074515e-04 1.8034738540e+01 1.7899377042e+01 2.2054694978e+00 2.0709653448e+01 -1.2229007329e-01 9.9249440199e-01
-5.5163674241e-05 1.2772594535e-04 1.7027674714e+01 1.6929220339e+01 1.8284432979e+00 2.0453890640e+01 -1.0738068048e-01 9.9421797885e-01
-3.5279048900e-05 1.2983948548e-04 1.5659125883e+01 1.5570344867e+01 1.6651078444e+00 2.0287624867e+01 -1.0633466114e-01 9.9433039773e-01
