x_m,y_m,wss_mag_dyn_cm2,wss_x_dyn_cm2,wss_y_dyn_cm2,pressure_Pa,normal_x,normal_y
-3.9839863953e-04,1.1853300913e-06,5.0483962046e-01,4.0577205874e-01,3.0035325657e-01,2.3660940740e+01,-5.9494786938e-01,8.0376428928e-01
-3.8060886155e-04,1.7139431831e-05,4.7243526142e+00,3.4836577924e+00,3.1911809739e+00,2.3983680217e+01,-6.7547476544e-01,7.3738310345e-01
-3.6547093370e-04,3.0090533905e-05,8.3561259523e+00,6.5478958960e+00,5.1913293351e+00,2.3993820773e+01,-6.2126030229e-01,7.8360426033e-01
-3.4934097878e-04,4.1778135128e-05,1.1951922053e+01,1.0001060709e+01,6.5442513295e+00,2.3857455103e+01,-5.4754802619e-01,8.3677425810e-01
-3.3197421462e-04,5.1500203065e-05,1.6028610550e+01,1.4664026147e+01,6.4716839628e+00,2.3426787418e+01,-4.0375826356e-01,9.1486570851e-01
-3.1274441727e-04,5.6306883494e-05,8.8866433789e+00,8.4227285980e+00,2.8337384333e+00,2.3083904994e+01,-3.1887612819e-01,9.4779639948e-01
-2.9440087521e-04,6.4062083454e-05,1.1607535325e+01,1.0532444422e+01,4.8787796446e+00,2.3276549927e+01,-4.2031141907e-01,9.0737991547e-01
-2.7631036950e-04,7.2417189029e-05,1.3639287268e+01,1.2425963673e+01,5.6236628599e+00,2.3173489765e+01,-4.1231354319e-01,9.1104200897e-01
-2.5803744242e-04,8.0363437151e-05,1.5134536295e+01,1.3975582942e+01,5.8083793188e+00,2.2994802622e+01,-3.8378310411e-01,9.2342326644e-01
-2.3950249913e-04,8.7676703737e-05,1.6269062573e+01,1.5244581810e+01,5.6819998621e+00,2.2781858963e+01,-3.4925182915e-01,9.3702890021e-01
-2.2070965526e-04,9.4299499674e-05,1.7087960114e+01,1.6213829919e+01,5.3953776721e+00,2.2557772340e+01,-3.1574147154e-01,9.4884525775e-01
-2.0169854499e-04,1.0026726084e-04,1.7745975111e+01,1.7018304498e+01,5.0296068119e+00,2.2326899393e+01,-2.8342239749e-01,9.5899517444e-01
