x_m y_m sigma_comp_mag_Pa
3.9438683610e-04 1.1233473709e-05 9.7980678254e+00
3.9235627339e-04 1.6320103237e-05 1.0211037137e+01
3.9035625125e-04 2.1234100516e-05 1.0530522776e+01
3.8833174790e-04 2.6009825580e-05 1.0761247595e+01
3.8625601139e-04 3.0665325652e-05 1.0945174256e+01
3.8411497555e-04 3.5212538223e-05 1.1109411688e+01
3.8190205896e-04 3.9656765180e-05 1.1250264342e+01
3.7961302727e-04 4.4003790829e-05 1.1365711197e+01
3.7724644217e-04 4.8256777962e-05 1.1466766619e+01
3.7480196777e-04 5.2418408606e-05 1.1553444605e+01
3.7228023532e-04 5.6490695983e-05 1.1627974335e+01
3.6968231040e-04 6.0475312864e-05 1.1691641911e+01
3.6700949922e-04 6.4373762983e-05 1.1746506576e+01
3.6426332658e-04 6.8187385723e-05 1.1794493549e+01
3.6144550548e-04 7.1917467631e-05 1.1836786441e+01
3.5855782670e-04 7.5565089537e-05 1.1874835606e+01
3.5560206987e-04 7.9131282951e-05 1.1909484296e+01
3.5258011795e-04 8.2617076265e-05 1.1942069880e+01
3.4949387460e-04 8.6023448064e-05 1.1972722405e+01
3.4634518883e-04 8.9351287629e-05 1.2001878785e+01
3.4313585364e-04 9.2601525005e-05 1.2030350855e+01
3.3986782887e-04 9.5774925075e-05 1.2059162721e+01
3.3654286001e-04 9.8872396753e-05 1.2086804153e+01
3.3316268787e-04 1.0189468850e-04 1.2115416390e+01
3.2972912245e-04 1.0484253402e-04 1.2145147522e+01
3.2624387256e-04 1.0771675824e-04 1.2173996894e+01
3.2270856422e-04 1.1051804508e-04 1.2203896648e+01
3.1912478770e-04 1.1324709628e-04 1.2234227028e+01
3.1549411550e-04 1.1590456035e-04 1.2266568003e+01
3.1181808430e-04 1.1849112399e-04 1.2299036606e+01
3.0809817156e-04 1.2100740039e-04 1.2331883587e+01
3.0433575904e-04 1.2345395451e-04 1.2366795670e+01
3.0053220607e-04 1.2583135921e-04 1.2400967047e+01
2.9668879520e-04 1.2814014291e-04 1.2436717957e+01
2.9280677178e-04 1.3038082656e-04 1.2472226869e+01
2.8888727258e-04 1.3255381833e-04 1.2509378228e+01
2.8493146589e-04 1.3465954403e-04 1.2546288577e+01
2.8094037620e-04 1.3669834013e-04 1.2583745818e+01
2.7691502327e-04 1.3867048780e-04 1.2621974425e+01
2.7285632435e-04 1.4057627306e-04 1.2659841812e+01
2.6876516625e-04 1.4241580381e-04 1.2696427949e+01
2.6464230644e-04 1.4418911605e-04 1.2734276340e+01
2.6048845363e-04 1.4589623847e-04 1.2773520516e+01
2.5630428089e-04 1.4753705353e-04 1.2811079332e+01
2.5209045559e-04 1.4911124927e-04 1.2846104350e+01
2.4784730163e-04 1.5061843147e-04 1.2883146863e+01
2.4357533267e-04 1.5205801375e-04 1.2918183672e+01
2.3927480874e-04 1.5342921639e-04 1.2952010255e+01
2.3494590740e-04 1.5473091661e-04 1.2984043137e+01
2.3058860780e-04 1.5596170670e-04 1.3015556805e+01
2.2178823901e-04 1.5820262003e-04 1.3068967298e+01
2.1734420468e-04 1.5920715739e-04 1.3090198032e+01
2.1286962055e-04 1.6012899272e-04 1.3104190445e+01
1.0159474454e-04 1.6113923049e-04 1.8437784329e+01
9.0130055884e-05 1.5989388935e-04 1.8432410446e+01
8.2478417021e-05 1.5876549705e-04 1.8426875647e+01
7.8655276188e-05 1.5809229156e-04 1.8439862173e+01
7.1034714017e-05 1.5648999125e-04 1.8484745615e+01
6.3478484802e-05 1.5447448529e-04 1.8546387427e+01
5.9745066438e-05 1.5327002940e-04 1.8571812919e+01
5.6062474072e-05 1.5190024201e-04 1.8720348291e+01
5.2459693418e-05 1.5032595006e-04 1.8545728156e+01
4.8983798234e-05 1.4847685442e-04 2.0136085894e+01
4.5813335998e-05 1.4622501905e-04 2.0772760154e+01
4.3606910822e-05 1.4342275963e-04 2.3142626246e+01
3.9219725595e-05 1.3976755859e-04 1.0465892280e+02
3.7289829879e-05 1.3900880269e-04 9.5878906772e+01
3.5284712882e-05 1.3833197406e-04 9.0666801684e+01
3.3226984195e-05 1.3772102675e-04 8.6244273548e+01
3.1127665240e-05 1.3716456382e-04 8.2480724282e+01
2.8993797526e-05 1.3665407927e-04 7.9085216454e+01
2.6830217199e-05 1.3618280112e-04 7.5992841226e+01
2.4640226115e-05 1.3574517111e-04 7.3105857399e+01
2.2426444333e-05 1.3533671888e-04 7.0392782588e+01
2.0190800343e-05 1.3495361615e-04 6.7796981490e+01
1.5659404745e-05 1.3425089361e-04 6.2840252346e+01
1.3365553892e-05 1.3392589068e-04 6.0432364212e+01
8.7239161326e-06 1.3331689190e-04 5.5673828815e+01
6.3765601515e-06 1.3302836394e-04 5.3303816056e+01
4.0109317524e-06 1.3274712906e-04 5.0872860580e+01
1.6271502291e-06 1.3246937085e-04 4.9059818957e+01
-7.6750890644e-07 1.3219509365e-04 4.9990731263e+01
-3.1559994415e-06 1.3193815660e-04 5.1545025868e+01
-5.5412592547e-06 1.3170133019e-04 5.0776017990e+01
-1.0332729570e-05 1.3125370388e-04 4.7762007870e+01
-1.2741282372e-05 1.3103691633e-04 4.6291035625e+01
-1.7584950754e-05 1.3061154589e-04 4.3443635506e+01
-2.0020042123e-05 1.3040121239e-04 4.2065021996e+01
-2.2463826767e-05 1.3019149591e-04 4.0723349064e+01
-2.4916191714e-05 1.2998178420e-04 3.9414232286e+01
-2.9845631638e-05 1.2956018552e-04 3.6959943415e+01
-3.2322173884e-05 1.2934729996e-04 3.5788600006e+01
-3.4806410007e-05 1.2913236199e-04 3.4641195126e+01
-3.7298225595e-05 1.2891491076e-04 3.3533577943e+01
-4.2303889533e-05 1.2847088688e-04 3.2806040493e+01
-4.4817364334e-05 1.2824358749e-04 3.2699764898e+01
-4.7337690009e-05 1.2801229790e-04 3.2654627373e+01
-4.9864668777e-05 1.2777669439e-04 3.2630027710e+01
-5.4937829320e-05 1.2729133902e-04 3.2609654604e+01
-5.7483623833e-05 1.2704102551e-04 3.2612305045e+01
-6.0035315655e-05 1.2678527306e-04 3.2616157843e+01
-6.2592712631e-05 1.2652381625e-04 3.2618266658e+01
-6.5155592060e-05 1.2625642324e-04 3.2632071965e+01
-6.7723820755e-05 1.2598286040e-04 3.2652100010e+01
-7.0297179748e-05 1.2570291205e-04 3.2667822433e+01
-7.2875486377e-05 1.2541637151e-04 3.2687379501e+01
-7.5458557481e-05 1.2512303831e-04 3.2708766030e+01
-7.8046206921e-05 1.2482271268e-04 3.2733699451e+01
-8.0638276264e-05 1.2451520938e-04 3.2753887918e+01
-8.3234522343e-05 1.2420036431e-04 3.2778682457e+01
-8.5834825040e-05 1.2387799168e-04 3.2809225239e+01
-8.8438983424e-05 1.2354793453e-04 3.2838659301e+01
-9.1046821242e-05 1.2321002926e-04 3.2869530099e+01
-9.3658164552e-05 1.2286411945e-04 3.2900953444e+01
-9.6272835993e-05 1.2251005795e-04 3.2933944096e+01
