x_m,y_m,sigma_xx_Pa,sigma_xy_Pa,sigma_yy_Pa,von_mises_Pa,sigma_max_principal_Pa,sigma_min_principal_Pa,sigma_tension_Pa,sigma_comp_mag_Pa,is_surface,wss_mag_dyn_cm2,wss_x_dyn_cm2,wss_y_dyn_cm2,pressure_Pa,normal_x,normal_y
3.9438683610e-04,1.1233473709e-05,-3.9282889752e+00,-1.6764960838e+01,4.0090569947e+01,4.8062660775e+01,4.5830130623e+01,-9.6678496507e+00,4.5830130623e+01,9.7980678254e+00,1.0000000000e+00,3.8943476919e-02,1.4443614908e-02,-3.6165956132e-02,1.3963822014e+01,9.2867815083e-01,3.7088662981e-01
3.9235627339e-04,1.6320103237e-05,-5.7913451171e+00,-1.3815559843e+01,3.2492139957e+01,4.0770718839e+01,3.6889382917e+01,-1.0188588076e+01,3.6889382917e+01,1.0211037137e+01,1.0000000000e+00,2.4692589197e-01,9.2234799192e-02,-2.2905269687e-01,1.3917964630e+01,9.2761716903e-01,3.7353231148e-01
3.9035625125e-04,2.1234100516e-05,-6.5030416153e+00,-1.2388039147e+01,2.7122583191e+01,3.6113572849e+01,3.1159951794e+01,-1.0540410218e+01,3.1159951794e+01,1.0530522776e+01,1.0000000000e+00,5.3186402070e-01,2.0234383383e-01,-4.9187021604e-01,1.3871462205e+01,9.2480445546e-01,3.8044279356e-01
3.8833174790e-04,2.6009825580e-05,-6.8403274456e+00,-1.1566369746e+01,2.3207215751e+01,3.2809174545e+01,2.7125829908e+01,-1.0758941603e+01,2.7125829908e+01,1.0761247595e+01,1.0000000000e+00,1.2994526255e+00,5.2556300344e-01,-1.1884278082e+00,1.3782827212e+01,9.1456031939e-01,4.0444952985e-01
3.8625601139e-04,3.0665325652e-05,-7.0286219130e+00,-1.1071680373e+01,2.0171173838e+01,3.0339899206e+01,2.4088024936e+01,-1.0945473011e+01,2.4088024936e+01,1.0945174256e+01,1.0000000000e+00,1.7648174343e+00,7.3934142507e-01,-1.6024839574e+00,1.3742254004e+01,9.0801684425e-01,4.1893365891e-01
3.8411497555e-04,3.5212538223e-05,-7.1330066471e+00,-1.0712403302e+01,1.7627497286e+01,2.8330524818e+01,2.1603881450e+01,-1.1109390811e+01,2.1603881450e+01,1.1109411688e+01,1.0000000000e+00,2.2725554939e+00,9.8711636794e-01,-2.0469757568e+00,1.3705558828e+01,9.0073741315e-01,4.3436403230e-01
3.8190205896e-04,3.9656765180e-05,-7.1693990838e+00,-1.0448500173e+01,1.5435674785e+01,2.6644829075e+01,1.9516537089e+01,-1.1250261388e+01,1.9516537089e+01,1.1250264342e+01,1.0000000000e+00,2.8237624891e+00,1.2718514921e+00,-2.5211164941e+00,1.3673537860e+01,8.9282172415e-01,4.5041022290e-01
3.7961302727e-04,4.4003790829e-05,-7.1642038441e+00,-1.0233616387e+01,1.3516041364e+01,2.5186844821e+01,1.7717550397e+01,-1.1365712878e+01,1.7717550397e+01,1.1365711197e+01,1.0000000000e+00,4.0196652376e+00,1.9432865713e+00,-3.5187136747e+00,1.3621393462e+01,8.7537480528e-01,4.8344487822e-01
3.7724644217e-04,4.8256777962e-05,-7.1341668650e+00,-1.0052792552e+01,1.1820906994e+01,2.3919857807e+01,1.6153506408e+01,-1.1466766279e+01,1.6153506408e+01,1.1466766619e+01,1.0000000000e+00,4.6540437808e+00,2.3276710671e+00,-4.0301452725e+00,1.3602606280e+01,8.6594485619e-01,5.0013948658e-01
3.7480196777e-04,5.2418408606e-05,-7.0831257888e+00,-9.8897261651e+00,1.0293808822e+01,2.2791686191e+01,1.4764127674e+01,-1.1553444641e+01,1.4764127674e+01,1.1553444605e+01,1.0000000000e+00,5.3052925863e+00,2.7418485355e+00,-4.5418494069e+00,1.3588504075e+01,8.5609781798e-01,5.1681382146e-01
3.7228023532e-04,5.6490695983e-05,-7.0141241681e+00,-9.7395570860e+00,8.9062162426e+00,2.1778842142e+01,1.3520066411e+01,-1.1627974336e+01,1.3520066411e+01,1.1627974335e+01,1.0000000000e+00,5.9693687928e+00,3.1840311584e+00,-5.0492880060e+00,1.3578669286e+01,8.4586631874e-01,5.3339494825e-01
3.6968231040e-04,6.0475312864e-05,-6.9293456153e+00,-9.5995151327e+00,7.6363422342e+00,2.0862794845e+01,1.2398638529e+01,-1.1691641910e+01,1.2398638529e+01,1.1691641911e+01,1.0000000000e+00,6.6472999170e+00,3.6549325089e+00,-5.5523026342e+00,1.3574289563e+01,8.3527187032e-01,5.4983716013e-01
3.6700949922e-04,6.4373762983e-05,-6.8319989649e+00,-9.4666450978e+00,6.4722685835e+00,2.0034010553e+01,1.1386776195e+01,-1.1746506576e+01,1.1386776195e+01,1.1746506576e+01,1.0000000000e+00,8.0198789660e+00,4.6686041246e+00,-6.5209350676e+00,1.3579061187e+01,8.1309644389e-01,5.8212900026e-01
3.6426332658e-04,6.8187385723e-05,-6.7231705104e+00,-9.3415875656e+00,5.3982966548e+00,1.9281287661e+01,1.0469619694e+01,-1.1794493549e+01,1.0469619694e+01,1.1794493549e+01,1.0000000000e+00,8.7096633716e+00,5.2075093969e+00,-6.9814097379e+00,1.3587851641e+01,8.0157055905e-01,5.9790019140e-01
3.6144550548e-04,7.1917467631e-05,-6.6065469454e+00,-9.2204857352e+00,4.4059475175e+00,1.8596140506e+01,9.6361870131e+00,-1.1836786441e+01,9.6361870131e+00,1.1836786441e+01,1.0000000000e+00,9.3967826665e+00,5.7638923716e+00,-7.4213926732e+00,1.3600947482e+01,7.8978017653e-01,6.1338998423e-01
3.5855782670e-04,7.5565089537e-05,-6.4811034843e+00,-9.1046865231e+00,3.4841441632e+00,1.7972375696e+01,8.8778762853e+00,-1.1874835606e+01,8.8778762853e+00,1.1874835606e+01,1.0000000000e+00,1.0079724244e+01,6.3359728019e+00,-7.8394061950e+00,1.3619494171e+01,7.7774014498e-01,6.2858592641e-01
3.5560206987e-04,7.9131282951e-05,-6.3484499604e+00,-8.9937307019e+00,2.6268236694e+00,1.7404808981e+01,8.1878580048e+00,-1.1909484296e+01,8.1878580048e+00,1.1909484296e+01,1.0000000000e+00,1.0754289689e+01,6.9200012318e+00,-8.2321521888e+00,1.3641198360e+01,7.6547614274e-01,6.4346427631e-01
3.5258011795e-04,8.2617076265e-05,-6.2099672997e+00,-8.8866437312e+00,1.8271666191e+00,1.6888655051e+01,7.5592691996e+00,-1.1942069880e+01,7.5592691996e+00,1.1942069880e+01,1.0000000000e+00,1.1421384021e+01,7.5153047803e+00,-8.6004771385e+00,1.3666392340e+01,7.5301531958e-01,6.5800298516e-01
3.4949387460e-04,8.6023448064e-05,-6.0648344938e+00,-8.7831298721e+00,1.0783846818e+00,1.6418971299e+01,6.9862725934e+00,-1.1972722405e+01,6.9862725934e+00,1.1972722405e+01,1.0000000000e+00,1.2733970359e+01,8.7359573832e+00,-9.2648286391e+00,1.3727888300e+01,7.2756794445e-01,6.8603563042e-01
3.4634518883e-04,8.9351287629e-05,-5.9135370550e+00,-8.6845363752e+00,3.7824247336e-01,1.5994158118e+01,6.4665842038e+00,-1.2001878785e+01,6.4665842038e+00,1.2001878785e+01,1.0000000000e+00,1.3375670547e+01,9.3564762767e+00,-9.5584995822e+00,1.3764463924e+01,7.1461834744e-01,6.9951455846e-01
3.4313585364e-04,9.2601525005e-05,-5.7586757590e+00,-8.5867499790e+00,-2.7965272217e-01,1.5607833053e+01,5.9920223741e+00,-1.2030350855e+01,5.9920223741e+00,1.2030350855e+01,1.0000000000e+00,1.4000664453e+01,9.9772790369e+00,-9.8220419541e+00,1.3802708481e+01,7.0154112950e-01,7.1262896631e-01
3.3986782887e-04,9.5774925075e-05,-5.5982849102e+00,-8.4927159239e+00,-9.0055640638e-01,1.5258920854e+01,5.5603214041e+00,-1.2059162721e+01,5.5603214041e+00,1.2059162721e+01,1.0000000000e+00,1.4613367082e+01,1.0600152756e+01,-1.0059187792e+01,1.3846341977e+01,6.8835523911e-01,7.2537374145e-01
3.3654286001e-04,9.8872396753e-05,-5.4329534468e+00,-8.4016629490e+00,-1.4832043240e+00,1.4945390567e+01,5.1706463819e+00,-1.2086804153e+01,5.1706463819e+00,1.2086804153e+01,1.0000000000e+00,1.5209465828e+01,1.1220737876e+01,-1.0267565061e+01,1.3890705072e+01,6.7507729578e-01,7.3774700590e-01
3.3316268787e-04,1.0189468850e-04,-5.2646003450e+00,-8.3117245626e+00,-2.0352957141e+00,1.4662621311e+01,4.8155203311e+00,-1.2115416390e+01,4.8155203311e+00,1.2115416390e+01,1.0000000000e+00,1.5792746407e+01,1.1840646488e+01,-1.0450355488e+01,1.3938429353e+01,6.6171869153e-01,7.4975220792e-01
3.2972912245e-04,1.0484253402e-04,-5.0924826692e+00,-8.2239390960e+00,-2.5584199766e+00,1.4410136520e+01,4.4942448761e+00,-1.2145147522e+01,4.4942448761e+00,1.2145147522e+01,1.0000000000e+00,1.6363309955e+01,1.2458884091e+01,-1.0608210023e+01,1.3989737891e+01,6.4829243301e-01,7.6139143763e-01
3.2624387256e-04,1.0771675824e-04,-4.9151777552e+00,-8.1377567166e+00,-3.0531580781e+00,1.4185199893e+01,4.2056610603e+00,-1.2173996894e+01,4.2056610603e+00,1.2173996894e+01,1.0000000000e+00,1.7461043735e+01,1.3682123014e+01,-1.0848389657e+01,1.4095318248e+01,6.2129101913e-01,7.8357990630e-01
3.2270856422e-04,1.1051804508e-04,-4.7336889956e+00,-8.0542089830e+00,-3.5223846734e+00,1.3987799511e+01,3.9478229785e+00,-1.2203896648e+01,3.9478229785e+00,1.2203896648e+01,1.0000000000e+00,1.7987588606e+01,1.4284649632e+01,-1.0931702921e+01,1.4153664883e+01,6.0773587611e-01,7.9413922261e-01
3.1912478770e-04,1.1324709628e-04,-4.5483074428e+00,-7.9717097928e+00,-3.9680960391e+00,1.3814881040e+01,3.7178235465e+00,-1.2234227028e+01,3.7178235465e+00,1.2234227028e+01,1.0000000000e+00,1.8497648490e+01,1.4878540931e+01,-1.0990542271e+01,1.4212955359e+01,5.9415888875e-01,8.0434769529e-01
3.1549411550e-04,1.1590456035e-04,-4.3600267954e+00,-7.8906769937e+00,-4.3934449367e+00,1.3665590124e+01,3.5130962706e+00,-1.2266568003e+01,3.5130962706e+00,1.2266568003e+01,1.0000000000e+00,1.8993197284e+01,1.5464510394e+01,-1.1026806488e+01,1.4272459363e+01,5.8056610078e-01,8.1421311867e-01
3.1181808430e-04,1.1849112399e-04,-4.1681675729e+00,-7.8100921922e+00,-4.7984637123e+00,1.3537225807e+01,3.3324053209e+00,-1.2299036606e+01,3.3324053209e+00,1.2299036606e+01,1.0000000000e+00,1.9477831046e+01,1.6044695662e+01,-1.1043262352e+01,1.4335433148e+01,5.6696571223e-01,8.2374139216e-01
3.0809817156e-04,1.2100740039e-04,-3.9708569334e+00,-7.7315319877e+00,-5.1837330093e+00,1.3431341474e+01,3.1772936445e+00,-1.2331883587e+01,3.1772936445e+00,1.2331883587e+01,1.0000000000e+00,1.9948245388e+01,1.6615735452e+01,-1.1038561022e+01,1.4399730336e+01,5.5335999772e-01,8.3294220263e-01
3.0433575904e-04,1.2345395451e-04,-3.7710707780e+00,-7.6539675189e+00,-5.5526103041e+00,1.3345373753e+01,3.0431145877e+00,-1.2366795670e+01,3.0431145878e+00,1.2366795670e+01,1.0000000000e+00,2.0406900208e+01,1.7179064195e+01,-1.1014596202e+01,1.4465481361e+01,5.3974861883e-01,8.4182624601e-01
3.0053220607e-04,1.2583135921e-04,-3.5644628440e+00,-7.5767637859e+00,-5.9054751905e+00,1.3277898078e+01,2.9310290123e+00,-1.2400967047e+01,2.9310290123e+00,1.2400967047e+01,1.0000000000e+00,2.0852589435e+01,1.7732934482e+01,-1.0971486718e+01,1.4532263540e+01,5.2614505032e-01,8.5039484125e-01
2.9668879520e-04,1.2814014291e-04,-3.3538168417e+00,-7.5006793335e+00,-6.2437348736e+00,1.3229303782e+01,2.8391662422e+00,-1.2436717958e+01,2.8391662419e+00,1.2436717957e+01,1.0000000000e+00,2.1708638929e+01,1.8813129918e+01,-1.0831950278e+01,1.4669813017e+01,4.9896957216e-01,8.6661950478e-01
2.9280677178e-04,1.3038082656e-04,-3.1368406496e+00,-7.4254777453e+00,-6.5669622405e+00,1.3198790805e+01,2.7684239791e+00,-1.2472226869e+01,2.7684239794e+00,1.2472226869e+01,1.0000000000e+00,2.2123484429e+01,1.9342598198e+01,-1.0738363853e+01,1.4742962993e+01,4.8538302759e-01,8.7430161645e-01
2.8888727258e-04,1.3255381833e-04,-2.9153766492e+00,-7.3507247859e+00,-6.8784112325e+00,1.3185209558e+01,2.7155903467e+00,-1.2509378228e+01,2.7155903453e+00,1.2509378228e+01,1.0000000000e+00,2.2524992529e+01,1.9860302620e+01,-1.0627495862e+01,1.4815353044e+01,4.7180907376e-01,8.8170074170e-01
2.8493146589e-04,1.3465954403e-04,-2.6873794106e+00,-7.2764968156e+00,-7.1767072362e+00,1.3188259641e+01,2.6822019305e+00,-1.2546288577e+01,2.6822019184e+00,1.2546288577e+01,1.0000000000e+00,2.2909016543e+01,2.0362314964e+01,-1.0497579163e+01,1.4887454593e+01,4.5822914935e-01,8.8883409402e-01
2.8094037620e-04,1.3669834013e-04,-2.4530608430e+00,-7.2028786135e+00,-7.4634794847e+00,1.3207711265e+01,2.6672054907e+00,-1.2583745818e+01,2.6672055091e+00,1.2583745818e+01,1.0000000000e+00,2.3297894261e+01,2.0868232829e+01,-1.0358992981e+01,1.4964042882e+01,4.4463215711e-01,8.9571326040e-01
