x_m y_m von_mises_Pa wss_mag_dyn_cm2
3.8386813499e-04 3.5332744949e-05 2.9047630410e+01 2.2297092750e+00
3.7449573661e-04 5.2618436961e-05 2.3538930469e+01 5.2201758770e+00
3.7195963882e-04 5.6712592259e-05 2.2536959734e+01 5.8800244947e+00
3.6665895666e-04 6.4640550062e-05 2.0809756796e+01 7.9082982203e+00
3.6106268879e-04 7.2229631433e-05 1.9383184029e+01 9.2769005149e+00
3.5518439196e-04 7.9488233026e-05 1.8196549828e+01 1.0626054082e+01
3.5214407112e-04 8.2995989058e-05 1.7681185288e+01 1.1944078178e+01
3.4903885239e-04 8.6423941838e-05 1.7211548908e+01 1.2588272660e+01
3.4587064138e-04 8.9772942125e-05 1.6785785733e+01 1.3220121305e+01
3.4264129907e-04 9.3043892212e-05 1.6397464973e+01 1.3839152548e+01
3.3935282743e-04 9.6237546697e-05 1.6046143766e+01 1.4444524764e+01
3.3600703401e-04 9.9354816255e-05 1.5730038331e+01 1.5035055746e+01
3.3260573300e-04 1.0239649121e-04 1.5444311052e+01 1.6171607615e+01
3.2915078363e-04 1.0536332126e-04 1.5188038496e+01 1.6717049578e+01
3.2208690134e-04 1.1107562058e-04 1.4756990233e+01 1.7762481859e+01
3.1113133104e-04 1.1910193582e-04 1.4289716453e+01 1.9214126021e+01
2.9978165270e-04 1.2649468483e-04 1.4008275244e+01 2.0947327005e+01
2.8807657620e-04 1.3327158229e-04 1.3881501550e+01 2.2105825852e+01
2.7605054349e-04 1.3944823047e-04 1.3891292053e+01 2.3499156633e+01
2.6373390751e-04 1.4503774912e-04 1.4021895603e+01 2.4444701807e+01
2.4690462822e-04 1.5159356181e-04 1.4375107967e+01 2.5593064254e+01
2.2965742150e-04 1.5713447480e-04 1.4925730580e+01 2.6902223858e+01
8.8757478965e-05 1.5549102410e-04 2.3545356142e+01 2.5903709730e+01
7.7998250579e-05 1.5033867889e-04 3.1878656322e+01 2.3863213136e+01
5.8075897644e-05 1.3796425595e-04 4.1763839133e+01 8.0143153136e+00
3.7949558079e-05 1.3442088256e-04 2.5433158999e+01 1.1705232108e+01
1.9077706787e-05 1.3243382195e-04 1.7780226477e+01 1.3903659435e+01
1.6694812366e-05 1.3223934403e-04 1.6920071156e+01 1.4285418486e+01
2.2434791838e-06 1.3119708316e-04 1.0180830597e+01 1.5441545463e+01
-1.9312094506e-07 1.3103327495e-04 9.1041140411e+00 1.5769491342e+01
-1.4976587433e-05 1.3005083060e-04 2.8212151984e+00 1.6871314249e+01
-1.7466406568e-05 1.2988266884e-04 1.7113697100e+00 1.6871314249e+01
-3.2550119138e-05 1.2881079272e-04 3.5547521757e+00 1.7697753875e+01
-3.5086857987e-05 1.2861863980e-04 4.4103949739e+00 1.7866867897e+01
-5.0429904882e-05 1.2735975133e-04 9.1850793220e+00 1.8296946749e+01
-5.3006027863e-05 1.2713009365e-04 9.9180582903e+00 1.8417251704e+01
-6.8561765719e-05 1.2561474817e-04 1.3990447368e+01 1.8794781646e+01
-7.1169380594e-05 1.2533765164e-04 1.4614922861e+01 1.8865215629e+01
-8.4262076555e-05 1.2383765841e-04 1.7516832567e+01 1.9026339503e+01
-8.6890429325e-05 1.2351378599e-04 1.8055455835e+01 1.9064950125e+01
-1.0271607953e-04 1.2139290315e-04 2.1013305489e+01 1.9147922143e+01
-1.0536152184e-04 1.2100874937e-04 2.1461304902e+01 1.9147922143e+01
-1.1861306186e-04 1.1895031175e-04 2.3534710668e+01 1.9131784987e+01
-1.2126720344e-04 1.1851040642e-04 2.3917899645e+01 1.9131784987e+01
-1.3454900757e-04 1.1616483014e-04 2.5682575346e+01 1.9027772299e+01
-1.3986417270e-04 1.1515684358e-04 2.6321755340e+01 1.8989426316e+01
-1.5049233885e-04 1.1301770001e-04 2.7500121666e+01 1.8846452989e+01
-1.5580307625e-04 1.1188529450e-04 2.8043219227e+01 1.8789270713e+01
-1.6641204933e-04 1.0949181175e-04 2.9042379289e+01 1.8590438736e+01
